"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
46.240,0.5240,0.361,0.168
46.260,0.5312,0.364,0.160
46.280,0.5385,0.368,0.126
46.300,0.5459,0.370,0.059
46.320,0.5534,0.370,-0.008
46.340,0.5607,0.369,-0.034
46.360,0.5681,0.368,-0.034
46.380,0.5755,0.368,-0.042
46.400,0.5828,0.367,-0.067
46.420,0.5902,0.365,-0.093
46.440,0.5975,0.363,-0.093
46.460,0.6046,0.361,-0.076
46.480,0.6119,0.360,-0.051
46.500,0.6190,0.359,-0.017
46.520,0.6262,0.359,-1.041E-12
46.540,0.6334,0.360,-0.034
46.560,0.6406,0.359,-0.109
46.580,0.6478,0.355,-0.168
46.600,0.6548,0.351,-0.177
46.620,0.6617,0.348,-0.177
46.640,0.6688,0.345,-0.211
46.660,0.6756,0.340,-0.261
46.680,0.6823,0.333,-0.303
46.700,0.6889,0.327,-0.337
46.720,0.6954,0.320,-0.379
46.740,0.7017,0.312,-0.421
46.760,0.7079,0.303,-0.446
46.780,0.7139,0.294,-0.463
46.800,0.7197,0.285,-0.488
46.820,0.7253,0.275,-0.531
46.840,0.7307,0.264,-0.573
46.860,0.7358,0.252,-0.589
46.880,0.7408,0.239,-0.589
46.900,0.7454,0.228,-0.606
46.920,0.7499,0.216,-0.657
46.940,0.7541,0.202,-0.699
46.960,0.7580,0.187,-0.699
46.980,0.7615,0.174,-0.682
47.000,0.7649,0.161,-0.691
47.020,0.7681,0.147,-0.716
47.040,0.7707,0.131,-0.724
47.060,0.7733,0.117,-0.733
47.080,0.7755,0.103,-0.758
47.100,0.7774,0.087,-0.783
47.120,0.7790,0.071,-0.783
47.140,0.7802,0.056,-0.766
47.160,0.7812,0.040,-0.766
47.180,0.7819,0.025,-0.783
47.200,0.7821,0.009,-0.792
47.220,0.7823,-0.007,-0.783
47.240,0.7819,-0.022,-0.766
47.260,0.7813,-0.037,-0.766
47.280,0.7804,-0.053,-0.783
47.300,0.7792,-0.069,-0.783
47.320,0.7777,-0.085,-0.749
47.340,0.7758,-0.099,-0.707
47.360,0.7737,-0.112,-0.699
47.380,0.7713,-0.126,-0.724
47.400,0.7687,-0.141,-0.741
47.420,0.7656,-0.157,-0.724
47.440,0.7624,-0.171,-0.691
47.460,0.7589,-0.184,-0.665
47.480,0.7550,-0.197,-0.657
47.500,0.7510,-0.210,-0.648
47.520,0.7466,-0.223,-0.615
47.540,0.7420,-0.235,-0.564
47.560,0.7372,-0.246,-0.531
47.580,0.7322,-0.256,-0.531
47.600,0.7270,-0.267,-0.539
47.620,0.7215,-0.278,-0.522
47.640,0.7158,-0.288,-0.488
47.660,0.7100,-0.297,-0.455
47.680,0.7039,-0.306,-0.421
47.700,0.6977,-0.314,-0.379
47.720,0.6913,-0.321,-0.328
47.740,0.6849,-0.327,-0.286
47.760,0.6782,-0.332,-0.253
47.780,0.6716,-0.338,-0.211
47.800,0.6648,-0.342,-0.143
47.820,0.6578,-0.344,-0.059
47.840,0.6509,-0.344,-5.551E-13
47.860,0.6441,-0.343,0.017
47.880,0.6372,-0.343,0.008
47.900,0.6304,-0.343,-0.008
47.920,0.6235,-0.343,-0.025
47.940,0.6167,-0.344,-0.042
47.960,0.6098,-0.345,-0.042
47.980,0.6029,-0.346,-0.034
48.000,0.5960,-0.346,-0.034
48.020,0.5891,-0.347,-0.042
48.040,0.5822,-0.348,-0.042
48.060,0.5751,-0.349,-0.017
48.080,0.5682,-0.349,0.017
48.100,0.5612,-0.348,0.059
48.120,0.5543,-0.347,0.109
48.140,0.5474,-0.344,0.160
48.160,0.5405,-0.340,0.194
48.180,0.5338,-0.335,0.202
48.200,0.5271,-0.331,0.211
48.220,0.5205,-0.327,0.227
48.240,0.5140,-0.322,0.236
48.260,0.5076,-0.317,0.236
48.280,0.5013,-0.313,0.236
48.300,0.4951,-0.308,0.261
48.320,0.4889,-0.303,0.312
48.340,0.4830,-0.296,0.362
48.360,0.4770,-0.288,0.404
48.380,0.4715,-0.280,0.438
48.400,0.4659,-0.271,0.488
48.420,0.4606,-0.261,0.547
48.440,0.4555,-0.249,0.589
48.460,0.4506,-0.236,0.606
48.480,0.4460,-0.224,0.615
48.500,0.4416,-0.212,0.632
48.520,0.4375,-0.199,0.648
48.540,0.4336,-0.186,0.657
48.560,0.4301,-0.173,0.657
48.580,0.4267,-0.160,0.665
48.600,0.4237,-0.147,0.682
48.620,0.4209,-0.132,0.699
48.640,0.4184,-0.118,0.707
48.660,0.4162,-0.104,0.707
48.680,0.4142,-0.090,0.716
48.700,0.4125,-0.076,0.733
48.720,0.4112,-0.061,0.749
48.740,0.4101,-0.045,0.758
48.760,0.4094,-0.030,0.758
48.780,0.4089,-0.015,0.758
48.800,0.4088,0.000,0.758
48.820,0.4089,0.015,0.758
48.840,0.4094,0.030,0.749
48.860,0.4101,0.045,0.733
48.880,0.4112,0.060,0.716
48.900,0.4125,0.074,0.707
48.920,0.4141,0.088,0.699
48.940,0.4161,0.102,0.682
48.960,0.4182,0.115,0.674
48.980,0.4207,0.128,0.682
49.000,0.4233,0.142,0.691
49.020,0.4264,0.157,0.682
49.040,0.4296,0.170,0.665
49.060,0.4331,0.183,0.648
49.080,0.4369,0.196,0.623
49.100,0.4410,0.208,0.589
49.120,0.4453,0.219,0.573
49.140,0.4498,0.230,0.573
49.160,0.4545,0.243,0.564
49.180,0.4595,0.254,0.531
49.200,0.4647,0.264,0.480
49.220,0.4700,0.273,0.429
49.240,0.4756,0.281,0.379
49.260,0.4813,0.288,0.337
49.280,0.4871,0.294,0.312
49.300,0.4931,0.300,0.295
49.320,0.4991,0.306,0.269
49.340,0.5053,0.311,0.227
49.360,0.5116,0.315,0.185
49.380,0.5179,0.318,0.168
49.400,0.5243,0.321,0.177
49.420,0.5308,0.325,0.177
49.440,0.5373,0.329,0.135
49.460,0.5440,0.331,0.067
49.480,0.5507,0.331,0.017
49.500,0.5572,0.331,-0.008
49.520,0.5639,0.331,-0.034
49.540,0.5705,0.330,-0.059
49.560,0.5771,0.328,-0.059
49.580,0.5836,0.327,-0.042
49.600,0.5902,0.327,-0.042
49.620,0.5967,0.326,-0.067
49.640,0.6033,0.324,-0.084
49.660,0.6097,0.322,-0.067
49.680,0.6161,0.321,-0.034
49.700,0.6226,0.321,-0.017
49.720,0.6290,0.321,-0.034
49.740,0.6354,0.320,-0.076
49.760,0.6418,0.318,-0.126
49.780,0.6481,0.315,-0.168
49.800,0.6545,0.311,-0.194
49.820,0.6606,0.307,-0.202
49.840,0.6667,0.303,-0.211
49.860,0.6728,0.299,-0.236
49.880,0.6787,0.294,-0.269
49.900,0.6845,0.288,-0.303
49.920,0.6902,0.282,-0.345
49.940,0.6958,0.275,-0.404
49.960,0.7013,0.266,-0.455
49.980,0.7065,0.256,-0.463
50.000,0.7114,0.247,-0.446
50.020,0.7163,0.238,-0.455
50.040,0.7210,0.229,-0.505
50.060,0.7255,0.218,-0.556
50.080,0.7298,0.206,-0.573
50.100,0.7338,0.195,-0.573
50.120,0.7375,0.184,-0.589
50.140,0.7412,0.172,-0.623
50.160,0.7444,0.159,-0.640
50.180,0.7475,0.146,-0.632
50.200,0.7502,0.133,-0.615
50.220,0.7528,0.121,-0.615
50.240,0.7551,0.109,-0.648
50.260,0.7572,0.096,-0.699
50.280,0.7590,0.081,-0.733
50.300,0.7604,0.066,-0.724
50.320,0.7615,0.052,-0.691
50.340,0.7625,0.038,-0.674
50.360,0.7631,0.025,-0.682
50.380,0.7635,0.011,-0.699
50.400,0.7636,-0.003,-0.699
50.420,0.7633,-0.017,-0.682
50.440,0.7629,-0.030,-0.674
50.460,0.7621,-0.043,-0.682
50.480,0.7612,-0.058,-0.691
50.500,0.7598,-0.072,-0.674
50.520,0.7583,-0.085,-0.648
50.540,0.7564,-0.097,-0.648
50.560,0.7544,-0.110,-0.665
50.580,0.7521,-0.124,-0.665
50.600,0.7494,-0.137,-0.640
50.620,0.7465,-0.150,-0.615
50.640,0.7435,-0.162,-0.606
50.660,0.7401,-0.174,-0.598
50.680,0.7364,-0.186,-0.581
50.700,0.7327,-0.197,-0.556
50.720,0.7285,-0.208,-0.522
50.740,0.7243,-0.218,-0.497
50.760,0.7198,-0.227,-0.480
50.780,0.7152,-0.237,-0.472
50.800,0.7104,-0.247,-0.455
50.820,0.7053,-0.256,-0.421
50.840,0.7002,-0.264,-0.387
50.860,0.6947,-0.271,-0.354
50.880,0.6893,-0.278,-0.337
50.900,0.6837,-0.284,-0.320
50.920,0.6779,-0.291,-0.286
50.940,0.6720,-0.296,-0.227
50.960,0.6660,-0.300,-0.152
50.980,0.6600,-0.302,-0.093
51.000,0.6538,-0.303,-0.051
51.020,0.6479,-0.304,-0.025
51.040,0.6417,-0.304,-9.229E-13
51.060,0.6357,-0.304,0.008
51.080,0.6296,-0.303,-0.008
51.100,0.6235,-0.304,-0.025
51.120,0.6175,-0.305,-0.017
51.140,0.6113,-0.305,0.008
51.160,0.6052,-0.304,-4.524E-13
51.180,0.5992,-0.304,-0.042
51.200,0.5931,-0.306,-0.076
51.220,0.5869,-0.308,-0.067
51.240,0.5807,-0.309,-0.042
51.260,0.5745,-0.309,-0.017
51.280,0.5684,-0.310,0.017
51.300,0.5622,-0.309,0.067
51.320,0.5559,-0.307,0.118
51.340,0.5499,-0.304,0.143
51.360,0.5437,-0.301,0.168
51.380,0.5378,-0.298,0.194
51.400,0.5319,-0.293,0.211
51.420,0.5260,-0.289,0.211
51.440,0.5203,-0.285,0.202
51.460,0.5146,-0.281,0.211
51.480,0.5091,-0.277,0.236
51.500,0.5036,-0.272,0.278
51.520,0.4981,-0.266,0.312
51.540,0.4929,-0.259,0.320
51.560,0.4878,-0.253,0.320
51.580,0.4829,-0.247,0.345
51.600,0.4779,-0.239,0.396
51.620,0.4733,-0.230,0.438
51.640,0.4687,-0.221,0.463
51.660,0.4644,-0.212,0.480
51.680,0.4602,-0.202,0.514
51.700,0.4563,-0.192,0.556
51.720,0.4526,-0.180,0.589
51.740,0.4490,-0.168,0.598
51.760,0.4459,-0.156,0.589
51.780,0.4428,-0.145,0.606
51.800,0.4401,-0.132,0.640
51.820,0.4375,-0.118,0.657
51.840,0.4353,-0.105,0.640
51.860,0.4334,-0.093,0.623
51.880,0.4316,-0.081,0.632
51.900,0.4301,-0.068,0.648
51.920,0.4289,-0.055,0.657
51.940,0.4279,-0.041,0.657
51.960,0.4272,-0.028,0.657
51.980,0.4268,-0.015,0.657
52.000,0.4266,-0.002,0.657
52.020,0.4267,0.011,0.657
52.040,0.4271,0.024,0.657
52.060,0.4277,0.037,0.648
52.080,0.4285,0.051,0.632
52.100,0.4298,0.063,0.623
52.120,0.4311,0.075,0.632
52.140,0.4327,0.088,0.640
52.160,0.4346,0.101,0.632
52.180,0.4368,0.113,0.615
52.200,0.4391,0.125,0.598
52.220,0.4418,0.137,0.581
52.240,0.4447,0.149,0.573
52.260,0.4477,0.160,0.581
52.280,0.4510,0.172,0.581
52.300,0.4546,0.184,0.547
52.320,0.4584,0.194,0.497
52.340,0.4624,0.203,0.463
52.360,0.4665,0.212,0.455
52.380,0.4709,0.221,0.438
52.400,0.4753,0.230,0.396
52.420,0.4801,0.237,0.345
52.440,0.4849,0.244,0.320
52.460,0.4898,0.250,0.320
52.480,0.4949,0.257,0.303
52.500,0.5001,0.263,0.261
52.520,0.5054,0.267,0.219
52.540,0.5108,0.271,0.202
52.560,0.5162,0.275,0.194
52.580,0.5218,0.279,0.185
52.600,0.5274,0.282,0.185
52.620,0.5331,0.286,0.177
52.640,0.5388,0.290,0.135
52.660,0.5447,0.292,0.059
52.680,0.5505,0.292,8.646E-13
52.700,0.5564,0.291,-0.017
52.720,0.5622,0.291,-0.008
52.740,0.5680,0.291,-0.008
52.760,0.5738,0.291,-0.034
52.780,0.5796,0.290,-0.067
52.800,0.5855,0.288,-0.084
52.820,0.5912,0.286,-0.067
52.840,0.5969,0.285,-0.042
52.860,0.6026,0.285,-0.042
52.880,0.6083,0.284,-0.059
52.900,0.6140,0.282,-0.059
52.920,0.6195,0.281,-0.034
52.940,0.6251,0.281,-0.017
52.960,0.6308,0.281,-0.034
52.980,0.6364,0.280,-0.076
53.000,0.6420,0.278,-0.126
53.020,0.6475,0.275,-0.168
53.040,0.6530,0.271,-0.194
53.060,0.6583,0.267,-0.202
53.080,0.6637,0.263,-0.211
53.100,0.6689,0.259,-0.236
53.120,0.6740,0.254,-0.278
53.140,0.6791,0.248,-0.320
53.160,0.6839,0.241,-0.345
53.180,0.6886,0.233,-0.362
53.200,0.6933,0.226,-0.379
53.220,0.6977,0.218,-0.396
53.240,0.7020,0.210,-0.413
53.260,0.7061,0.202,-0.438
53.280,0.7101,0.193,-0.472
53.300,0.7139,0.183,-0.488
53.320,0.7174,0.173,-0.488
53.340,0.7208,0.164,-0.497
53.360,0.7239,0.154,-0.522
53.380,0.7270,0.142,-0.547
53.400,0.7296,0.131,-0.556
53.420,0.7322,0.120,-0.564
53.440,0.7345,0.109,-0.573
53.460,0.7365,0.097,-0.573
53.480,0.7384,0.086,-0.573
53.500,0.7399,0.075,-0.589
53.520,0.7414,0.063,-0.623
53.540,0.7425,0.050,-0.640
53.560,0.7433,0.036,-0.632
53.580,0.7439,0.024,-0.615
53.600,0.7443,0.012,-0.606
53.620,0.7444,0.000,-0.606
53.640,0.7443,-0.012,-0.606
53.660,0.7439,-0.024,-0.606
53.680,0.7433,-0.036,-0.606
53.700,0.7425,-0.049,-0.606
53.720,0.7414,-0.061,-0.606
53.740,0.7401,-0.073,-0.606
53.760,0.7385,-0.085,-0.598
53.780,0.7367,-0.097,-0.573
53.800,0.7346,-0.108,-0.539
53.820,0.7323,-0.118,-0.522
53.840,0.7299,-0.128,-0.531
53.860,0.7272,-0.139,-0.539
53.880,0.7243,-0.151,-0.531
53.900,0.7211,-0.161,-0.514
53.920,0.7179,-0.171,-0.497
53.940,0.7144,-0.181,-0.472
53.960,0.7106,-0.190,-0.438
53.980,0.7067,-0.198,-0.413
54.000,0.7027,-0.206,-0.404
54.020,0.6985,-0.214,-0.396
54.040,0.6941,-0.222,-0.379
54.060,0.6896,-0.229,-0.354
54.080,0.6849,-0.236,-0.320
54.100,0.6802,-0.243,-0.286
54.120,0.6752,-0.248,-0.253
54.140,0.6702,-0.253,-0.219
54.160,0.6651,-0.257,-0.177
54.180,0.6599,-0.260,-0.126
54.200,0.6547,-0.262,-0.076
54.220,0.6495,-0.263,-0.034
54.240,0.6441,-0.263,-0.008
54.260,0.6389,-0.263,-0.008
54.280,0.6337,-0.263,-0.025
54.300,0.6284,-0.264,-0.034
54.320,0.6232,-0.265,-0.025
54.340,0.6178,-0.265,-0.008
54.360,0.6125,-0.265,0.000
54.380,0.6073,-0.265,-0.008
54.400,0.6019,-0.265,-0.025
54.420,0.5966,-0.266,-0.042
54.440,0.5914,-0.267,-0.042
54.460,0.5859,-0.268,-0.025
54.480,0.5806,-0.268,-0.017
54.500,0.5753,-0.268,-0.017
54.520,0.5699,-0.269,-0.008
54.540,0.5645,-0.269,0.017
54.560,0.5591,-0.268,0.051
54.580,0.5538,-0.267,0.093
54.600,0.5485,-0.265,0.152
54.620,0.5431,-0.261,0.211
54.640,0.5380,-0.256,0.236
54.660,0.5329,-0.251,0.227
54.680,0.5280,-0.247,0.211
54.700,0.5231,-0.243,0.211
54.720,0.5183,-0.238,0.227
54.740,0.5135,-0.233,0.244
54.760,0.5089,-0.228,0.253
54.780,0.5045,-0.223,0.253
54.800,0.5000,-0.218,0.261
54.820,0.4957,-0.213,0.286
54.840,0.4915,-0.207,0.328
54.860,0.4874,-0.200,0.371
54.880,0.4835,-0.192,0.387
54.900,0.4797,-0.184,0.387
54.920,0.4761,-0.177,0.387
54.940,0.4727,-0.169,0.404
54.960,0.4693,-0.161,0.438
54.980,0.4663,-0.152,0.472
55.000,0.4632,-0.141,0.505
55.020,0.4606,-0.131,0.531
55.040,0.4580,-0.120,0.547
55.060,0.4557,-0.109,0.547
55.080,0.4536,-0.098,0.539
55.100,0.4518,-0.088,0.547
55.120,0.4501,-0.077,0.581
55.140,0.4487,-0.065,0.615
55.160,0.4476,-0.052,0.615
55.180,0.4466,-0.039,0.589
55.200,0.4460,-0.028,0.564
55.220,0.4455,-0.017,0.564
55.240,0.4453,-0.006,0.573
55.260,0.4453,0.006,0.573
55.280,0.4455,0.017,0.564
55.300,0.4460,0.028,0.556
55.320,0.4466,0.039,0.556
55.340,0.4476,0.051,0.556
55.360,0.4487,0.062,0.564
55.380,0.4500,0.073,0.581
55.400,0.4516,0.085,0.589
55.420,0.4534,0.097,0.573
55.440,0.4555,0.108,0.531
55.460,0.4578,0.118,0.488
55.480,0.4602,0.127,0.463
55.500,0.4629,0.136,0.455
55.520,0.4656,0.146,0.455
55.540,0.4687,0.155,0.446
55.560,0.4718,0.164,0.429
55.580,0.4752,0.172,0.404
55.600,0.4787,0.180,0.371
55.620,0.4824,0.187,0.337
55.640,0.4863,0.193,0.312
55.660,0.4901,0.199,0.303
55.680,0.4941,0.205,0.295
55.700,0.4984,0.211,0.278
55.720,0.5026,0.216,0.261
55.740,0.5070,0.221,0.244
55.760,0.5115,0.226,0.227
55.780,0.5161,0.230,0.211
55.800,0.5207,0.234,0.202
55.820,0.5254,0.238,0.194
55.840,0.5303,0.243,0.177
55.860,0.5351,0.246,0.152
55.880,0.5401,0.249,0.109
55.900,0.5451,0.251,0.059
55.920,0.5502,0.251,0.017
55.940,0.5551,0.251,-4.163E-13
55.960,0.5601,0.251,-2.220E-14
55.980,0.5652,0.251,3.941E-13
56.000,0.5702,0.251,-0.008
56.020,0.5751,0.251,-0.034
56.040,0.5802,0.250,-0.067
56.060,0.5852,0.248,-0.084
56.080,0.5901,0.246,-0.076
56.100,0.5950,0.245,-0.059
56.120,0.5999,0.244,-0.042
56.140,0.6047,0.243,-0.034
56.160,0.6096,0.243,-0.034
56.180,0.6144,0.242,-0.042
56.200,0.6193,0.241,-0.051
56.220,0.6240,0.239,-0.042
56.240,0.6289,0.238,-0.025
56.260,0.6336,0.238,-0.025
56.280,0.6383,0.238,-0.076
56.300,0.6432,0.236,-0.160
56.320,0.6479,0.231,-0.211
56.340,0.6524,0.226,-0.202
56.360,0.6569,0.223,-0.185
56.380,0.6614,0.220,-0.211
56.400,0.6657,0.215,-0.261
56.420,0.6700,0.209,-0.295
56.440,0.6741,0.203,-0.303
56.460,0.6781,0.197,-0.303
56.480,0.6820,0.191,-0.312
56.500,0.6857,0.185,-0.337
56.520,0.6894,0.178,-0.371
56.540,0.6929,0.170,-0.396
56.560,0.6962,0.162,-0.404
56.580,0.6993,0.154,-0.404
56.600,0.7024,0.146,-0.413
56.620,0.7051,0.137,-0.429
56.640,0.7078,0.128,-0.455
56.660,0.7104,0.119,-0.480
56.680,0.7125,0.109,-0.488
56.700,0.7147,0.099,-0.488
56.720,0.7165,0.090,-0.488
56.740,0.7182,0.080,-0.505
56.760,0.7198,0.070,-0.522
56.780,0.7210,0.059,-0.522
56.800,0.7221,0.049,-0.522
56.820,0.7230,0.038,-0.522
56.840,0.7237,0.027,-0.522
56.860,0.7241,0.017,-0.514
56.880,0.7243,0.007,-0.514
56.900,0.7244,-0.003,-0.522
56.920,0.7242,-0.014,-0.514
56.940,0.7238,-0.024,-0.497
56.960,0.7232,-0.033,-0.497
56.980,0.7225,-0.043,-0.522
57.000,0.7215,-0.055,-0.539
57.020,0.7203,-0.066,-0.522
57.040,0.7188,-0.076,-0.488
57.060,0.7173,-0.085,-0.472
57.080,0.7154,-0.094,-0.480
57.100,0.7135,-0.104,-0.488
57.120,0.7113,-0.114,-0.472
57.140,0.7089,-0.123,-0.438
57.160,0.7064,-0.131,-0.413
57.180,0.7037,-0.139,-0.404
57.200,0.7008,-0.148,-0.404
57.220,0.6977,-0.156,-0.404
57.240,0.6946,-0.164,-0.396
57.260,0.6912,-0.172,-0.371
57.280,0.6877,-0.179,-0.337
57.300,0.6840,-0.185,-0.312
57.320,0.6803,-0.191,-0.303
57.340,0.6764,-0.197,-0.303
57.360,0.6724,-0.203,-0.295
57.380,0.6683,-0.209,-0.253
57.400,0.6640,-0.214,-0.168
57.420,0.6597,-0.216,-0.076
57.440,0.6553,-0.216,-0.034
57.460,0.6511,-0.216,-0.051
57.480,0.6467,-0.218,-0.076
57.500,0.6423,-0.220,-0.067
57.520,0.6378,-0.221,-0.025
57.540,0.6335,-0.221,0.008
57.560,0.6290,-0.220,0.017
57.580,0.6246,-0.220,5.149E-13
57.600,0.6203,-0.220,-0.025
57.620,0.6158,-0.221,-0.034
57.640,0.6114,-0.222,-0.025
57.660,0.6069,-0.222,-0.008
57.680,0.6024,-0.222,-0.017
57.700,0.5981,-0.222,-0.051
57.720,0.5936,-0.224,-0.067
57.740,0.5891,-0.226,-0.051
57.760,0.5845,-0.226,-0.017
57.780,0.5800,-0.226,-0.008
57.800,0.5755,-0.226,-0.017
57.820,0.5709,-0.227,-0.008
57.840,0.5664,-0.227,0.025
57.860,0.5618,-0.226,0.067
57.880,0.5573,-0.224,0.093
57.900,0.5528,-0.222,0.109
57.920,0.5485,-0.220,0.135
57.940,0.5440,-0.217,0.177
57.960,0.5397,-0.213,0.211
57.980,0.5355,-0.208,0.219
58.000,0.5314,-0.204,0.211
58.020,0.5274,-0.200,0.211
58.040,0.5234,-0.196,0.227
58.060,0.5195,-0.191,0.236
58.080,0.5157,-0.186,0.227
58.100,0.5121,-0.182,0.227
58.120,0.5085,-0.178,0.261
58.140,0.5049,-0.172,0.303
58.160,0.5015,-0.165,0.312
58.180,0.4984,-0.159,0.286
58.200,0.4952,-0.154,0.278
58.220,0.4922,-0.149,0.312
58.240,0.4893,-0.141,0.354
58.260,0.4865,-0.133,0.371
58.280,0.4840,-0.126,0.371
58.300,0.4815,-0.119,0.387
58.320,0.4791,-0.111,0.413
58.340,0.4770,-0.102,0.413
58.360,0.4751,-0.094,0.396
58.380,0.4733,-0.087,0.387
58.400,0.4716,-0.079,0.404
58.420,0.4701,-0.071,0.429
58.440,0.4688,-0.062,0.455
58.460,0.4676,-0.053,0.472
58.480,0.4667,-0.042,0.472
58.500,0.4659,-0.033,0.463
58.520,0.4654,-0.024,0.455
58.540,0.4649,-0.015,0.455
58.560,0.4648,-0.006,0.455
58.580,0.4647,0.003,0.463
58.600,0.4649,0.012,0.480
58.620,0.4652,0.022,0.488
58.640,0.4658,0.032,0.472
58.660,0.4665,0.041,0.446
58.680,0.4675,0.050,0.438
58.700,0.4684,0.059,0.438
58.720,0.4698,0.068,0.413
58.740,0.4712,0.076,0.371
58.760,0.4728,0.082,0.354
58.780,0.4745,0.089,0.379
58.800,0.4763,0.097,0.413
58.820,0.4784,0.106,0.413
58.840,0.4806,0.114,0.387
58.860,0.4830,0.121,0.362
58.880,0.4854,0.128,0.345
58.900,0.4881,0.135,0.320
58.920,0.4909,0.141,0.295
58.940,0.4938,0.147,0.286
58.960,0.4967,0.153,0.295
58.980,0.4998,0.159,0.295
59.000,0.5031,0.165,0.278
59.020,0.5064,0.170,0.261
59.040,0.5099,0.175,0.244
59.060,0.5134,0.180,0.227
59.080,0.5171,0.184,0.211
59.100,0.5208,0.188,0.202
59.120,0.5246,0.192,0.202
59.140,0.5285,0.196,0.194
59.160,0.5325,0.200,0.177
59.180,0.5365,0.203,0.152
59.200,0.5406,0.206,0.109
59.220,0.5447,0.208,0.059
59.240,0.5490,0.208,0.017
59.260,0.5531,0.208,0.008
59.280,0.5572,0.208,0.017
59.300,0.5614,0.209,0.017
59.320,0.5656,0.209,0.008
59.340,0.5698,0.209,-0.008
59.360,0.5739,0.209,-0.025
59.380,0.5782,0.208,-0.051
59.400,0.5823,0.207,-0.076
59.420,0.5864,0.205,-0.084
59.440,0.5905,0.203,-0.067
59.460,0.5945,0.202,-0.034
59.480,0.5986,0.202,-0.025
59.500,0.6027,0.202,-0.051
59.520,0.6067,0.200,-0.067
59.540,0.6107,0.198,-0.051
59.560,0.6146,0.198,-0.025
59.580,0.6186,0.198,-0.025
59.600,0.6226,0.197,-0.034
59.620,0.6264,0.196,-0.025
59.640,0.6303,0.196,-0.025
59.660,0.6343,0.196,-0.059
59.680,0.6382,0.194,-0.109
59.700,0.6421,0.191,-0.152
59.720,0.6458,0.188,-0.185
59.740,0.6496,0.184,-0.219
59.760,0.6532,0.179,-0.227
59.780,0.6568,0.174,-0.202
59.800,0.6602,0.171,-0.185
59.820,0.6635,0.168,-0.211
59.840,0.6669,0.163,-0.261
59.860,0.6701,0.157,-0.286
59.880,0.6731,0.151,-0.286
59.900,0.6762,0.146,-0.295
59.920,0.6789,0.139,-0.320
59.940,0.6817,0.132,-0.354
59.960,0.6843,0.125,-0.379
59.980,0.6867,0.117,-0.396
60.000,0.6890,0.109,-0.396
60.020,0.6911,0.101,-0.379
60.040,0.6930,0.094,-0.371
60.060,0.6948,0.087,-0.379
60.080,0.6965,0.079,-0.396
60.100,0.6980,0.071,-0.404
60.120,0.6993,0.063,-0.404
60.140,0.7005,0.055,-0.404
60.160,0.7015,0.046,-0.413
60.180,0.7024,0.038,-0.438
60.200,0.7031,0.029,-0.463
60.220,0.7036,0.019,-0.463
60.240,0.7038,0.010,-0.438
60.260,0.7039,0.002,-0.413
60.280,0.7039,-0.006,-0.404
60.300,0.7037,-0.014,-0.404
60.320,0.7033,-0.022,-0.413
60.340,0.7028,-0.030,-0.429
60.360,0.7021,-0.039,-0.446
60.380,0.7013,-0.049,-0.446
60.400,0.7002,-0.058,-0.421
60.420,0.6990,-0.066,-0.387
60.440,0.6975,-0.073,-0.371
60.460,0.6960,-0.080,-0.387
60.480,0.6943,-0.088,-0.413
60.500,0.6925,-0.097,-0.413
60.520,0.6905,-0.105,-0.379
60.540,0.6883,-0.112,-0.337
60.560,0.6860,-0.118,-0.312
60.580,0.6836,-0.124,-0.303
60.600,0.6810,-0.130,-0.312
60.620,0.6783,-0.136,-0.328
60.640,0.6756,-0.143,-0.337
60.660,0.6726,-0.151,-0.320
60.680,0.6695,-0.157,-0.278
60.700,0.6663,-0.162,-0.227
60.720,0.6631,-0.166,-0.168
60.740,0.6597,-0.169,-0.101
60.760,0.6563,-0.170,-0.042
60.780,0.6529,-0.170,-0.008
60.800,0.6495,-0.170,-0.008
60.820,0.6461,-0.170,-0.034
60.840,0.6427,-0.171,-0.059
60.860,0.6393,-0.173,-0.067
60.880,0.6358,-0.174,-0.051
60.900,0.6323,-0.175,-0.025
60.920,0.6289,-0.175,-0.008
60.940,0.6252,-0.175,5.648E-13
60.960,0.6218,-0.175,-0.008
60.980,0.6183,-0.175,-0.017
61.000,0.6148,-0.176,-0.025
61.020,0.6113,-0.176,-0.034
61.040,0.6078,-0.177,-0.034
61.060,0.6042,-0.178,-0.025
61.080,0.6006,-0.178,-0.017
61.100,0.5971,-0.178,-0.025
61.120,0.5936,-0.179,-0.034
61.140,0.5899,-0.180,-0.025
61.160,0.5863,-0.180,-0.017
61.180,0.5828,-0.180,-0.025
61.200,0.5791,-0.181,-0.034
61.220,0.5755,-0.182,-0.025
61.240,0.5719,-0.182,-0.008
61.260,0.5682,-0.182,3.150E-13
61.280,0.5646,-0.182,0.008
61.300,0.5610,-0.182,0.034
61.320,0.5573,-0.181,0.076
61.340,0.5537,-0.179,0.126
61.360,0.5502,-0.176,0.168
61.380,0.5467,-0.172,0.194
61.400,0.5433,-0.168,0.202
61.420,0.5400,-0.164,0.202
61.440,0.5367,-0.160,0.202
61.460,0.5336,-0.156,0.202
61.480,0.5305,-0.152,0.202
61.500,0.5275,-0.148,0.211
61.520,0.5246,-0.143,0.227
61.540,0.5218,-0.138,0.244
61.560,0.5190,-0.133,0.253
61.580,0.5165,-0.128,0.244
61.600,0.5139,-0.123,0.236
