"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
46.380,0.8060,-0.184,-0.775
46.400,0.8021,-0.199,-0.733
46.420,0.7980,-0.213,-0.691
46.440,0.7937,-0.226,-0.665
46.460,0.7889,-0.239,-0.657
46.480,0.7841,-0.253,-0.657
46.500,0.7789,-0.266,-0.648
46.520,0.7734,-0.279,-0.632
46.540,0.7677,-0.291,-0.606
46.560,0.7618,-0.303,-0.573
46.580,0.7556,-0.314,-0.531
46.600,0.7492,-0.324,-0.480
46.620,0.7426,-0.333,-0.438
46.640,0.7358,-0.342,-0.404
46.660,0.7289,-0.350,-0.371
46.680,0.7219,-0.357,-0.328
46.700,0.7146,-0.363,-0.286
46.720,0.7073,-0.368,-0.253
46.740,0.6999,-0.373,-0.202
46.760,0.6924,-0.377,-0.126
46.780,0.6848,-0.378,-0.051
46.800,0.6772,-0.378,-0.008
46.820,0.6697,-0.378,-5.815E-13
46.840,0.6621,-0.378,5.593E-13
46.860,0.6546,-0.378,-0.008
46.880,0.6471,-0.378,-0.017
46.900,0.6394,-0.379,-0.017
46.920,0.6319,-0.379,-0.017
46.940,0.6243,-0.379,-0.025
46.960,0.6167,-0.380,-0.051
46.980,0.6091,-0.381,-0.059
47.000,0.6015,-0.383,-0.034
47.020,0.5938,-0.383,0.017
47.040,0.5861,-0.382,0.067
47.060,0.5785,-0.380,0.101
47.080,0.5709,-0.378,0.143
47.100,0.5634,-0.375,0.185
47.120,0.5559,-0.370,0.202
47.140,0.5486,-0.366,0.185
47.160,0.5413,-0.363,0.177
47.180,0.5340,-0.360,0.211
47.200,0.5269,-0.355,0.261
47.220,0.5199,-0.349,0.303
47.240,0.5129,-0.343,0.345
47.260,0.5061,-0.335,0.404
47.280,0.4995,-0.326,0.472
47.300,0.4931,-0.316,0.522
47.320,0.4869,-0.305,0.556
47.340,0.4808,-0.294,0.589
47.360,0.4751,-0.282,0.623
47.380,0.4695,-0.269,0.648
47.400,0.4643,-0.256,0.648
47.420,0.4593,-0.243,0.640
47.440,0.4546,-0.230,0.648
47.460,0.4501,-0.217,0.682
47.480,0.4459,-0.203,0.733
47.500,0.4420,-0.188,0.766
47.520,0.4384,-0.172,0.775
47.540,0.4351,-0.157,0.766
47.560,0.4322,-0.141,0.766
47.580,0.4294,-0.126,0.792
47.600,0.4271,-0.110,0.817
47.620,0.4250,-0.093,0.825
47.640,0.4233,-0.077,0.817
47.660,0.4220,-0.061,0.817
47.680,0.4209,-0.044,0.834
47.700,0.4202,-0.027,0.842
47.720,0.4198,-0.010,0.834
47.740,0.4198,0.006,0.825
47.760,0.4201,0.022,0.834
47.780,0.4207,0.039,0.842
47.800,0.4216,0.057,0.825
47.820,0.4230,0.073,0.800
47.840,0.4245,0.088,0.792
47.860,0.4265,0.104,0.792
47.880,0.4287,0.120,0.783
47.900,0.4313,0.135,0.766
47.920,0.4341,0.151,0.766
47.940,0.4373,0.166,0.775
47.960,0.4408,0.182,0.758
47.980,0.4445,0.197,0.707
48.000,0.4487,0.210,0.657
48.020,0.4530,0.222,0.648
48.040,0.4575,0.235,0.665
48.060,0.4624,0.250,0.657
48.080,0.4676,0.263,0.615
48.100,0.4729,0.274,0.581
48.120,0.4785,0.285,0.573
48.140,0.4843,0.297,0.564
48.160,0.4904,0.308,0.522
48.180,0.4967,0.318,0.455
48.200,0.5031,0.326,0.387
48.220,0.5098,0.333,0.328
48.240,0.5165,0.340,0.286
48.260,0.5234,0.345,0.253
48.280,0.5303,0.350,0.227
48.300,0.5373,0.354,0.202
48.320,0.5445,0.358,0.177
48.340,0.5516,0.361,0.160
48.360,0.5589,0.364,0.135
48.380,0.5662,0.367,0.093
48.400,0.5736,0.368,0.034
48.420,0.5810,0.368,-0.008
48.440,0.5882,0.367,-0.017
48.460,0.5956,0.367,-0.025
48.480,0.6029,0.367,-0.051
48.500,0.6103,0.365,-0.084
48.520,0.6176,0.363,-0.093
48.540,0.6247,0.361,-0.076
48.560,0.6320,0.360,-0.059
48.580,0.6392,0.359,-0.042
48.600,0.6463,0.358,-0.034
48.620,0.6535,0.358,-0.042
48.640,0.6606,0.357,-0.076
48.660,0.6678,0.355,-0.118
48.680,0.6748,0.352,-0.143
48.700,0.6819,0.349,-0.152
48.720,0.6888,0.346,-0.160
48.740,0.6957,0.343,-0.194
48.760,0.7025,0.339,-0.244
48.780,0.7093,0.332,-0.295
48.800,0.7158,0.326,-0.328
48.820,0.7222,0.319,-0.354
48.840,0.7287,0.312,-0.387
48.860,0.7347,0.304,-0.421
48.880,0.7408,0.295,-0.463
48.900,0.7466,0.286,-0.505
48.920,0.7522,0.275,-0.539
48.940,0.7576,0.264,-0.564
48.960,0.7627,0.253,-0.581
48.980,0.7677,0.241,-0.606
49.000,0.7724,0.228,-0.632
49.020,0.7768,0.215,-0.648
49.040,0.7811,0.202,-0.657
49.060,0.7849,0.189,-0.657
49.080,0.7886,0.176,-0.665
49.100,0.7920,0.163,-0.691
49.120,0.7951,0.149,-0.724
49.140,0.7979,0.133,-0.741
49.160,0.8005,0.118,-0.741
49.180,0.8026,0.104,-0.741
49.200,0.8046,0.089,-0.758
49.220,0.8063,0.074,-0.783
49.240,0.8075,0.058,-0.792
49.260,0.8086,0.041,-0.792
49.280,0.8092,0.026,-0.792
49.300,0.8095,0.010,-0.800
49.320,0.8097,-0.006,-0.800
49.340,0.8093,-0.022,-0.775
49.360,0.8087,-0.037,-0.749
49.380,0.8078,-0.052,-0.749
49.400,0.8066,-0.067,-0.775
49.420,0.8052,-0.083,-0.792
49.440,0.8034,-0.099,-0.766
49.460,0.8012,-0.114,-0.716
49.480,0.7988,-0.127,-0.682
49.500,0.7961,-0.140,-0.691
49.520,0.7932,-0.155,-0.716
49.540,0.7899,-0.170,-0.707
49.560,0.7864,-0.184,-0.665
49.580,0.7825,-0.196,-0.623
49.600,0.7785,-0.208,-0.615
49.620,0.7743,-0.220,-0.623
49.640,0.7697,-0.233,-0.615
49.660,0.7649,-0.246,-0.581
49.680,0.7598,-0.257,-0.531
49.700,0.7546,-0.267,-0.497
49.720,0.7492,-0.276,-0.488
49.740,0.7436,-0.286,-0.488
49.760,0.7378,-0.296,-0.463
49.780,0.7317,-0.305,-0.404
49.800,0.7255,-0.312,-0.345
49.820,0.7192,-0.318,-0.312
49.840,0.7128,-0.324,-0.295
49.860,0.7062,-0.330,-0.261
49.880,0.6996,-0.335,-0.194
49.900,0.6928,-0.339,-0.118
49.920,0.6860,-0.340,-0.067
49.940,0.6792,-0.341,-0.042
49.960,0.6724,-0.342,-0.025
49.980,0.6655,-0.342,-0.008
50.000,0.6587,-0.342,-0.008
50.020,0.6519,-0.342,-0.017
50.040,0.6450,-0.343,-0.017
50.060,0.6382,-0.343,-0.017
50.080,0.6313,-0.343,-0.025
50.100,0.6245,-0.344,-0.042
50.120,0.6176,-0.345,-0.042
50.140,0.6107,-0.346,-0.034
50.160,0.6038,-0.346,-0.025
50.180,0.5969,-0.347,-0.008
50.200,0.5899,-0.347,0.025
50.220,0.5829,-0.346,0.076
50.240,0.5761,-0.344,0.126
50.260,0.5692,-0.341,0.168
50.280,0.5624,-0.337,0.185
50.300,0.5557,-0.332,0.185
50.320,0.5492,-0.329,0.194
50.340,0.5425,-0.325,0.219
50.360,0.5361,-0.320,0.244
50.380,0.5298,-0.315,0.261
50.400,0.5235,-0.310,0.286
50.420,0.5173,-0.304,0.312
50.440,0.5114,-0.297,0.328
50.460,0.5054,-0.291,0.362
50.480,0.4997,-0.284,0.438
50.500,0.4940,-0.274,0.531
50.520,0.4887,-0.262,0.581
50.540,0.4836,-0.250,0.581
50.560,0.4787,-0.238,0.573
50.580,0.4740,-0.227,0.589
50.600,0.4696,-0.215,0.623
50.620,0.4654,-0.202,0.648
50.640,0.4615,-0.189,0.648
50.660,0.4579,-0.176,0.640
50.680,0.4545,-0.164,0.648
50.700,0.4513,-0.151,0.674
50.720,0.4484,-0.136,0.699
50.740,0.4459,-0.122,0.707
50.760,0.4436,-0.108,0.716
50.780,0.4415,-0.094,0.733
50.800,0.4398,-0.079,0.741
50.820,0.4384,-0.064,0.741
50.840,0.4373,-0.050,0.741
50.860,0.4364,-0.034,0.749
50.880,0.4358,-0.019,0.749
50.900,0.4357,-0.004,0.733
50.920,0.4357,0.010,0.724
50.940,0.4361,0.024,0.733
50.960,0.4367,0.039,0.749
50.980,0.4376,0.055,0.758
51.000,0.4388,0.070,0.758
51.020,0.4404,0.085,0.741
51.040,0.4422,0.100,0.707
51.060,0.4444,0.113,0.674
51.080,0.4469,0.126,0.665
51.100,0.4494,0.139,0.682
51.120,0.4524,0.154,0.682
51.140,0.4556,0.168,0.657
51.160,0.4591,0.180,0.623
51.180,0.4629,0.192,0.615
51.200,0.4667,0.204,0.623
51.220,0.4710,0.217,0.606
51.240,0.4755,0.229,0.564
51.260,0.4802,0.239,0.531
51.280,0.4850,0.250,0.531
51.300,0.4901,0.261,0.531
51.320,0.4955,0.272,0.488
51.340,0.5011,0.281,0.413
51.360,0.5068,0.288,0.345
51.380,0.5126,0.294,0.312
51.400,0.5185,0.300,0.295
51.420,0.5246,0.306,0.269
51.440,0.5308,0.311,0.236
51.460,0.5371,0.315,0.211
51.480,0.5434,0.319,0.202
51.500,0.5498,0.323,0.194
51.520,0.5564,0.327,0.160
51.540,0.5629,0.330,0.093
51.560,0.5696,0.331,0.017
51.580,0.5762,0.330,-0.025
51.600,0.5828,0.329,-0.017
51.620,0.5893,0.329,0.008
51.640,0.5960,0.330,0.008
51.660,0.6026,0.330,-0.017
51.680,0.6092,0.329,-0.051
51.700,0.6158,0.328,-0.076
51.720,0.6223,0.326,-0.084
51.740,0.6289,0.324,-0.067
51.760,0.6353,0.323,-0.034
51.780,0.6417,0.323,-0.017
51.800,0.6483,0.323,-0.034
51.820,0.6547,0.322,-0.067
51.840,0.6611,0.320,-0.109
51.860,0.6675,0.318,-0.152
51.880,0.6739,0.314,-0.177
51.900,0.6802,0.310,-0.168
51.920,0.6862,0.307,-0.143
51.940,0.6924,0.305,-0.160
51.960,0.6985,0.302,-0.227
51.980,0.7045,0.296,-0.295
52.000,0.7104,0.289,-0.320
52.020,0.7161,0.283,-0.320
52.040,0.7216,0.277,-0.345
52.060,0.7272,0.270,-0.396
52.080,0.7324,0.261,-0.429
52.100,0.7376,0.252,-0.446
52.120,0.7425,0.244,-0.472
52.140,0.7473,0.233,-0.522
52.160,0.7519,0.222,-0.556
52.180,0.7562,0.210,-0.547
52.200,0.7603,0.200,-0.539
52.220,0.7642,0.190,-0.556
52.240,0.7680,0.178,-0.598
52.260,0.7713,0.166,-0.632
52.280,0.7745,0.153,-0.648
52.300,0.7775,0.139,-0.657
52.320,0.7801,0.126,-0.648
52.340,0.7825,0.113,-0.640
52.360,0.7847,0.101,-0.640
52.380,0.7865,0.088,-0.657
52.400,0.7882,0.075,-0.682
52.420,0.7895,0.061,-0.691
52.440,0.7906,0.046,-0.682
52.460,0.7914,0.033,-0.674
52.480,0.7920,0.020,-0.691
52.500,0.7922,0.006,-0.716
52.520,0.7922,-0.009,-0.716
52.540,0.7918,-0.023,-0.682
52.560,0.7912,-0.036,-0.640
52.580,0.7904,-0.049,-0.623
52.600,0.7893,-0.061,-0.640
52.620,0.7880,-0.074,-0.674
52.640,0.7864,-0.088,-0.691
52.660,0.7844,-0.102,-0.674
52.680,0.7823,-0.115,-0.648
52.700,0.7798,-0.127,-0.640
52.720,0.7772,-0.140,-0.640
52.740,0.7743,-0.154,-0.623
52.760,0.7710,-0.166,-0.589
52.780,0.7676,-0.177,-0.573
52.800,0.7640,-0.188,-0.573
52.820,0.7601,-0.200,-0.564
52.840,0.7559,-0.211,-0.531
52.860,0.7516,-0.221,-0.488
52.880,0.7471,-0.230,-0.463
52.900,0.7424,-0.239,-0.455
52.920,0.7375,-0.249,-0.446
52.940,0.7324,-0.258,-0.421
52.960,0.7272,-0.266,-0.387
52.980,0.7218,-0.273,-0.354
53.000,0.7163,-0.280,-0.328
53.020,0.7106,-0.286,-0.303
53.040,0.7048,-0.292,-0.269
53.060,0.6990,-0.297,-0.219
53.080,0.6929,-0.301,-0.152
53.100,0.6868,-0.303,-0.093
53.120,0.6808,-0.304,-0.051
53.140,0.6747,-0.305,-0.025
53.160,0.6685,-0.305,-0.008
53.180,0.6625,-0.305,-0.008
53.200,0.6564,-0.305,-0.017
53.220,0.6502,-0.306,-0.017
53.240,0.6441,-0.306,-0.017
53.260,0.6380,-0.306,-0.025
53.280,0.6319,-0.307,-0.042
53.300,0.6257,-0.308,-0.042
53.320,0.6195,-0.309,-0.025
53.340,0.6133,-0.309,-0.017
53.360,0.6072,-0.309,-0.025
53.380,0.6010,-0.310,-0.025
53.400,0.5948,-0.311,0.008
53.420,0.5885,-0.310,0.059
53.440,0.5823,-0.308,0.093
53.460,0.5762,-0.306,0.109
53.480,0.5701,-0.304,0.135
53.500,0.5640,-0.301,0.168
53.520,0.5580,-0.297,0.202
53.540,0.5521,-0.293,0.227
53.560,0.5463,-0.288,0.236
53.580,0.5406,-0.283,0.227
53.600,0.5350,-0.279,0.219
53.620,0.5294,-0.275,0.244
53.640,0.5240,-0.270,0.295
53.660,0.5186,-0.263,0.337
53.680,0.5134,-0.256,0.354
53.700,0.5085,-0.249,0.362
53.720,0.5035,-0.242,0.396
53.740,0.4988,-0.233,0.455
53.760,0.4941,-0.223,0.514
53.780,0.4898,-0.212,0.539
53.800,0.4857,-0.201,0.531
53.820,0.4818,-0.191,0.531
53.840,0.4780,-0.181,0.564
53.860,0.4745,-0.169,0.615
53.880,0.4712,-0.156,0.640
53.900,0.4683,-0.142,0.632
53.920,0.4655,-0.130,0.623
53.940,0.4631,-0.118,0.632
53.960,0.4608,-0.105,0.648
53.980,0.4589,-0.092,0.648
54.000,0.4572,-0.079,0.640
54.020,0.4557,-0.067,0.648
54.040,0.4545,-0.054,0.665
54.060,0.4535,-0.039,0.674
54.080,0.4529,-0.026,0.665
54.100,0.4526,-0.013,0.657
54.120,0.4523,0.000,0.657
54.140,0.4526,0.013,0.657
54.160,0.4529,0.026,0.657
54.180,0.4535,0.039,0.648
54.200,0.4545,0.053,0.632
54.220,0.4557,0.065,0.623
54.240,0.4570,0.077,0.640
54.260,0.4587,0.090,0.665
54.280,0.4607,0.104,0.665
54.300,0.4629,0.117,0.632
54.320,0.4654,0.129,0.589
54.340,0.4681,0.140,0.573
54.360,0.4710,0.152,0.573
54.380,0.4741,0.164,0.573
54.400,0.4775,0.175,0.564
54.420,0.4812,0.186,0.556
54.440,0.4849,0.197,0.539
54.460,0.4891,0.208,0.497
54.480,0.4933,0.217,0.446
54.500,0.4978,0.225,0.413
54.520,0.5023,0.233,0.404
54.540,0.5071,0.242,0.387
54.560,0.5120,0.250,0.354
54.580,0.5171,0.256,0.312
54.600,0.5223,0.262,0.278
54.620,0.5275,0.267,0.261
54.640,0.5329,0.272,0.244
54.660,0.5384,0.277,0.227
54.680,0.5440,0.281,0.202
54.700,0.5497,0.285,0.177
54.720,0.5554,0.288,0.152
54.740,0.5612,0.291,0.109
54.760,0.5670,0.293,0.051
54.780,0.5730,0.293,1.943E-13
54.800,0.5788,0.292,-0.008
54.820,0.5846,0.292,0.017
54.840,0.5904,0.293,0.025
54.860,0.5964,0.294,4.580E-14
54.880,0.6022,0.293,-0.034
54.900,0.6081,0.292,-0.051
54.920,0.6138,0.291,-0.051
54.940,0.6198,0.290,-0.059
54.960,0.6255,0.289,-0.067
54.980,0.6313,0.287,-0.067
55.000,0.6370,0.286,-0.051
55.020,0.6427,0.285,-0.034
55.040,0.6484,0.285,-0.034
55.060,0.6541,0.284,-0.042
55.080,0.6598,0.283,-0.067
55.100,0.6654,0.282,-0.109
55.120,0.6711,0.279,-0.168
55.140,0.6766,0.275,-0.211
55.160,0.6820,0.270,-0.211
55.180,0.6874,0.266,-0.194
55.200,0.6926,0.263,-0.185
55.220,0.6979,0.259,-0.211
55.240,0.7031,0.255,-0.261
55.260,0.7081,0.249,-0.312
55.280,0.7130,0.242,-0.354
55.300,0.7178,0.234,-0.371
55.320,0.7224,0.226,-0.371
55.340,0.7268,0.219,-0.371
55.360,0.7311,0.212,-0.396
55.380,0.7353,0.204,-0.455
55.400,0.7393,0.194,-0.505
55.420,0.7431,0.183,-0.514
55.440,0.7466,0.173,-0.497
55.460,0.7500,0.164,-0.497
55.480,0.7532,0.154,-0.522
55.500,0.7562,0.142,-0.547
55.520,0.7589,0.131,-0.556
55.540,0.7614,0.120,-0.556
55.560,0.7637,0.109,-0.556
55.580,0.7658,0.098,-0.564
55.600,0.7676,0.087,-0.589
55.620,0.7693,0.075,-0.623
55.640,0.7706,0.062,-0.640
55.660,0.7717,0.049,-0.632
55.680,0.7726,0.036,-0.615
55.700,0.7732,0.024,-0.606
55.720,0.7735,0.012,-0.615
55.740,0.7737,0.000,-0.632
55.760,0.7735,-0.013,-0.640
55.780,0.7732,-0.026,-0.623
55.800,0.7724,-0.038,-0.589
55.820,0.7716,-0.050,-0.581
55.840,0.7705,-0.061,-0.606
55.860,0.7692,-0.074,-0.632
55.880,0.7676,-0.087,-0.615
55.900,0.7656,-0.099,-0.564
55.920,0.7636,-0.109,-0.531
55.940,0.7613,-0.119,-0.531
55.960,0.7589,-0.130,-0.547
55.980,0.7561,-0.141,-0.547
56.000,0.7532,-0.153,-0.531
56.020,0.7500,-0.163,-0.505
56.040,0.7466,-0.173,-0.480
56.060,0.7431,-0.182,-0.463
56.080,0.7393,-0.191,-0.446
56.100,0.7355,-0.200,-0.429
56.120,0.7313,-0.208,-0.413
56.140,0.7271,-0.216,-0.396
56.160,0.7227,-0.224,-0.371
56.180,0.7181,-0.231,-0.337
56.200,0.7134,-0.237,-0.312
56.220,0.7087,-0.244,-0.295
56.240,0.7037,-0.250,-0.269
56.260,0.6986,-0.255,-0.227
56.280,0.6935,-0.259,-0.177
56.300,0.6883,-0.262,-0.126
56.320,0.6829,-0.264,-0.084
56.340,0.6777,-0.265,-0.059
56.360,0.6724,-0.266,-0.042
56.380,0.6671,-0.267,-0.025
56.400,0.6617,-0.267,-0.008
56.420,0.6564,-0.267,-0.008
56.440,0.6511,-0.267,-0.025
56.460,0.6457,-0.268,-0.042
56.480,0.6404,-0.269,-0.042
56.500,0.6349,-0.270,-0.025
56.520,0.6296,-0.270,-0.008
56.540,0.6241,-0.270,6.689E-13
56.560,0.6188,-0.270,-0.008
56.580,0.6133,-0.270,-0.025
56.600,0.6080,-0.271,-0.042
56.620,0.6026,-0.272,-0.042
56.640,0.5971,-0.273,-0.017
56.660,0.5916,-0.273,0.025
56.680,0.5862,-0.272,0.067
56.700,0.5807,-0.270,0.101
56.720,0.5754,-0.268,0.135
56.740,0.5701,-0.265,0.168
56.760,0.5647,-0.261,0.194
56.780,0.5596,-0.257,0.202
56.800,0.5545,-0.253,0.211
56.820,0.5494,-0.249,0.219
56.840,0.5446,-0.244,0.219
56.860,0.5397,-0.239,0.219
56.880,0.5350,-0.235,0.236
56.900,0.5303,-0.230,0.269
56.920,0.5258,-0.224,0.295
56.940,0.5213,-0.218,0.312
56.960,0.5171,-0.212,0.328
56.980,0.5128,-0.205,0.354
57.000,0.5088,-0.198,0.387
57.020,0.5049,-0.190,0.421
57.040,0.5012,-0.181,0.446
57.060,0.4977,-0.172,0.455
57.080,0.4944,-0.163,0.463
57.100,0.4911,-0.154,0.488
57.120,0.4882,-0.143,0.514
57.140,0.4854,-0.132,0.531
57.160,0.4829,-0.122,0.539
57.180,0.4806,-0.111,0.556
57.200,0.4784,-0.100,0.581
57.220,0.4766,-0.088,0.589
57.240,0.4749,-0.076,0.581
57.260,0.4735,-0.065,0.564
57.280,0.4723,-0.054,0.573
57.300,0.4713,-0.042,0.606
57.320,0.4706,-0.029,0.632
57.340,0.4701,-0.016,0.623
57.360,0.4700,-0.004,0.598
57.380,0.4700,0.007,0.598
57.400,0.4703,0.019,0.606
57.420,0.4707,0.032,0.589
57.440,0.4716,0.043,0.556
57.460,0.4726,0.054,0.556
57.480,0.4737,0.065,0.589
57.500,0.4751,0.078,0.606
57.520,0.4768,0.090,0.589
57.540,0.4787,0.101,0.556
57.560,0.4808,0.112,0.531
57.580,0.4832,0.122,0.505
57.600,0.4858,0.132,0.488
57.620,0.4884,0.141,0.488
57.640,0.4915,0.152,0.488
57.660,0.4945,0.162,0.472
57.680,0.4979,0.171,0.429
57.700,0.5014,0.179,0.387
57.720,0.5051,0.186,0.362
57.740,0.5088,0.193,0.354
57.760,0.5128,0.200,0.354
57.780,0.5168,0.207,0.345
57.800,0.5211,0.214,0.312
57.820,0.5254,0.220,0.261
57.840,0.5299,0.224,0.227
57.860,0.5344,0.228,0.227
57.880,0.5390,0.233,0.236
57.900,0.5437,0.238,0.219
57.920,0.5486,0.243,0.185
57.940,0.5534,0.246,0.168
57.960,0.5584,0.249,0.168
57.980,0.5634,0.253,0.143
58.000,0.5685,0.256,0.067
58.020,0.5737,0.256,-0.017
58.040,0.5788,0.254,-0.034
58.060,0.5838,0.253,0.017
58.080,0.5888,0.255,0.059
58.100,0.5939,0.257,0.034
58.120,0.5992,0.257,-0.034
58.140,0.6042,0.255,-0.076
58.160,0.6093,0.253,-0.076
58.180,0.6143,0.252,-0.059
58.200,0.6194,0.251,-0.059
58.220,0.6244,0.250,-0.067
58.240,0.6294,0.248,-0.059
58.260,0.6343,0.247,-0.034
58.280,0.6392,0.247,-0.017
58.300,0.6441,0.247,-0.034
58.320,0.6491,0.246,-0.059
58.340,0.6540,0.244,-0.059
58.360,0.6588,0.243,-0.051
58.380,0.6637,0.243,-0.076
58.400,0.6685,0.241,-0.143
58.420,0.6734,0.236,-0.211
58.440,0.6780,0.231,-0.236
58.460,0.6826,0.226,-0.219
58.480,0.6871,0.222,-0.185
58.500,0.6914,0.219,-0.177
58.520,0.6958,0.216,-0.219
58.540,0.7002,0.211,-0.278
58.560,0.7043,0.204,-0.312
58.580,0.7083,0.198,-0.320
58.600,0.7122,0.192,-0.337
58.620,0.7161,0.185,-0.371
58.640,0.7196,0.177,-0.387
58.660,0.7231,0.169,-0.387
58.680,0.7264,0.162,-0.387
58.700,0.7295,0.154,-0.404
58.720,0.7325,0.146,-0.429
58.740,0.7353,0.136,-0.446
58.760,0.7380,0.127,-0.463
58.780,0.7404,0.118,-0.480
58.800,0.7427,0.108,-0.497
58.820,0.7448,0.098,-0.497
58.840,0.7466,0.088,-0.488
58.860,0.7483,0.079,-0.497
58.880,0.7498,0.069,-0.522
58.900,0.7511,0.058,-0.539
58.920,0.7521,0.046,-0.522
58.940,0.7529,0.036,-0.497
58.960,0.7535,0.027,-0.497
58.980,0.7540,0.017,-0.531
59.000,0.7543,0.006,-0.573
59.020,0.7543,-0.006,-0.589
59.040,0.7540,-0.018,-0.573
59.060,0.7535,-0.029,-0.539
59.080,0.7528,-0.039,-0.514
59.100,0.7519,-0.050,-0.505
59.120,0.7509,-0.060,-0.497
59.140,0.7495,-0.070,-0.488
59.160,0.7481,-0.079,-0.488
59.180,0.7464,-0.089,-0.488
59.200,0.7446,-0.099,-0.480
59.220,0.7424,-0.108,-0.472
59.240,0.7402,-0.117,-0.480
59.260,0.7378,-0.127,-0.480
59.280,0.7351,-0.137,-0.446
59.300,0.7322,-0.146,-0.396
59.320,0.7293,-0.153,-0.371
59.340,0.7261,-0.160,-0.379
59.360,0.7228,-0.168,-0.387
59.380,0.7194,-0.176,-0.371
59.400,0.7158,-0.183,-0.337
59.420,0.7121,-0.189,-0.320
59.440,0.7083,-0.195,-0.320
59.460,0.7043,-0.202,-0.303
59.480,0.7002,-0.208,-0.261
59.500,0.6959,-0.212,-0.219
59.520,0.6917,-0.216,-0.194
59.540,0.6873,-0.220,-0.160
59.560,0.6828,-0.223,-0.093
59.580,0.6783,-0.224,-0.025
59.600,0.6739,-0.223,0.000
59.620,0.6694,-0.223,-0.017
59.640,0.6650,-0.224,-0.042
59.660,0.6604,-0.225,-0.042
59.680,0.6559,-0.226,-0.025
59.700,0.6514,-0.226,-0.008
59.720,0.6468,-0.226,-0.008
59.740,0.6423,-0.226,-0.034
59.760,0.6378,-0.227,-0.051
59.780,0.6332,-0.229,-0.034
59.800,0.6286,-0.229,3.386E-13
59.820,0.6240,-0.228,0.008
59.840,0.6195,-0.228,-0.017
59.860,0.6149,-0.229,-0.042
59.880,0.6103,-0.230,-0.051
59.900,0.6057,-0.231,-0.051
59.920,0.6011,-0.232,-0.042
59.940,0.5964,-0.233,-0.008
59.960,0.5918,-0.233,0.051
59.980,0.5870,-0.231,0.101
60.000,0.5824,-0.228,0.118
60.020,0.5779,-0.226,0.118
60.040,0.5734,-0.224,0.135
60.060,0.5688,-0.221,0.168
60.080,0.5646,-0.217,0.185
60.100,0.5602,-0.213,0.194
60.120,0.5560,-0.210,0.211
60.140,0.5519,-0.205,0.227
60.160,0.5477,-0.200,0.227
60.180,0.5439,-0.196,0.219
60.200,0.5400,-0.192,0.236
60.220,0.5361,-0.187,0.261
60.240,0.5325,-0.181,0.269
60.260,0.5289,-0.176,0.269
60.280,0.5254,-0.171,0.286
60.300,0.5220,-0.165,0.320
60.320,0.5189,-0.158,0.345
60.340,0.5157,-0.151,0.362
60.360,0.5128,-0.143,0.371
60.380,0.5100,-0.135,0.371
60.400,0.5074,-0.128,0.371
60.420,0.5049,-0.121,0.387
60.440,0.5025,-0.113,0.421
60.460,0.5003,-0.104,0.438
60.480,0.4984,-0.095,0.438
60.500,0.4966,-0.087,0.446
60.520,0.4949,-0.078,0.472
60.540,0.4934,-0.068,0.497
60.560,0.4922,-0.058,0.505
60.580,0.4911,-0.047,0.505
60.600,0.4903,-0.037,0.497
60.620,0.4897,-0.027,0.480
60.640,0.4892,-0.018,0.472
60.660,0.4889,-0.009,0.480
60.680,0.4888,0.001,0.497
60.700,0.4889,0.011,0.505
60.720,0.4893,0.021,0.497
60.740,0.4898,0.031,0.480
60.760,0.4905,0.040,0.463
60.780,0.4915,0.050,0.463
60.800,0.4924,0.059,0.480
60.820,0.4938,0.069,0.480
60.840,0.4952,0.079,0.446
60.860,0.4969,0.087,0.396
60.880,0.4988,0.094,0.379
60.900,0.5007,0.101,0.404
60.920,0.5028,0.110,0.429
60.940,0.5051,0.119,0.421
60.960,0.5076,0.127,0.387
60.980,0.5102,0.134,0.362
61.000,0.5129,0.141,0.337
61.020,0.5158,0.149,0.303
61.040,0.5189,0.154,0.278
61.060,0.5220,0.159,0.278
61.080,0.5252,0.165,0.295
61.100,0.5286,0.171,0.295
61.120,0.5321,0.177,0.269
61.140,0.5356,0.182,0.236
61.160,0.5394,0.186,0.211
61.180,0.5431,0.190,0.211
61.200,0.5469,0.194,0.227
61.220,0.5509,0.199,0.227
61.240,0.5549,0.204,0.202
61.260,0.5590,0.207,0.160
61.280,0.5633,0.210,0.118
61.300,0.5674,0.212,0.076
61.320,0.5718,0.213,0.034
61.340,0.5760,0.213,0.017
61.360,0.5802,0.213,0.017
61.380,0.5845,0.214,0.017
61.400,0.5888,0.214,0.008
61.420,0.5931,0.214,-6.349E-13
61.440,0.5973,0.214,-0.017
61.460,0.6017,0.214,-0.051
61.480,0.6059,0.212,-0.076
61.500,0.6102,0.210,-0.076
61.520,0.6143,0.209,-0.059
61.540,0.6186,0.208,-0.051
61.560,0.6227,0.207,-0.051
61.580,0.6268,0.206,-0.051
61.600,0.6309,0.205,-0.051
61.620,0.6351,0.204,-0.051
61.640,0.6391,0.203,-0.042
61.660,0.6432,0.202,-0.025
61.680,0.6472,0.202,-0.008
61.700,0.6512,0.202,-0.017
61.720,0.6553,0.202,-0.051
61.740,0.6593,0.200,-0.084
61.760,0.6633,0.198,-0.109
61.780,0.6672,0.196,-0.135
61.800,0.6712,0.193,-0.177
