"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
46.140,0.7958,-0.025,-0.758
46.160,0.7951,-0.039,-0.733
46.180,0.7943,-0.054,-0.733
46.200,0.7931,-0.069,-0.741
46.220,0.7915,-0.084,-0.741
46.240,0.7897,-0.098,-0.741
46.260,0.7876,-0.113,-0.733
46.280,0.7852,-0.128,-0.699
46.300,0.7824,-0.141,-0.657
46.320,0.7795,-0.154,-0.657
46.340,0.7763,-0.167,-0.691
46.360,0.7728,-0.182,-0.699
46.380,0.7690,-0.196,-0.657
46.400,0.7649,-0.208,-0.598
46.420,0.7607,-0.219,-0.573
46.440,0.7562,-0.230,-0.573
46.460,0.7515,-0.243,-0.564
46.480,0.7465,-0.254,-0.539
46.500,0.7413,-0.264,-0.514
46.520,0.7359,-0.274,-0.497
46.540,0.7304,-0.284,-0.472
46.560,0.7245,-0.293,-0.429
46.580,0.7186,-0.301,-0.387
46.600,0.7125,-0.308,-0.362
46.620,0.7062,-0.315,-0.345
46.640,0.6999,-0.322,-0.312
46.660,0.6934,-0.328,-0.236
46.680,0.6867,-0.332,-0.143
46.700,0.6800,-0.333,-0.076
46.720,0.6734,-0.334,-0.051
46.740,0.6667,-0.335,-0.042
46.760,0.6599,-0.337,-0.025
46.780,0.6532,-0.337,-0.017
46.800,0.6464,-0.337,-0.017
46.820,0.6398,-0.338,-0.017
46.840,0.6330,-0.338,-0.008
46.860,0.6262,-0.338,-0.008
46.880,0.6195,-0.338,-0.025
46.900,0.6127,-0.339,-0.042
46.920,0.6059,-0.340,-0.051
46.940,0.5992,-0.341,-0.051
46.960,0.5924,-0.342,-0.034
46.980,0.5855,-0.343,0.008
47.000,0.5787,-0.342,0.067
47.020,0.5718,-0.340,0.126
47.040,0.5651,-0.337,0.168
47.060,0.5583,-0.332,0.202
47.080,0.5517,-0.328,0.219
47.100,0.5452,-0.323,0.211
47.120,0.5388,-0.319,0.185
47.140,0.5325,-0.316,0.168
47.160,0.5262,-0.313,0.194
47.180,0.5199,-0.309,0.253
47.200,0.5138,-0.303,0.312
47.220,0.5077,-0.296,0.345
47.240,0.5019,-0.289,0.354
47.260,0.4962,-0.282,0.371
47.280,0.4906,-0.275,0.413
47.300,0.4852,-0.266,0.472
47.320,0.4800,-0.256,0.522
47.340,0.4750,-0.245,0.556
47.360,0.4701,-0.233,0.589
47.380,0.4656,-0.221,0.615
47.400,0.4613,-0.208,0.623
47.420,0.4573,-0.196,0.615
47.440,0.4535,-0.184,0.615
47.460,0.4499,-0.172,0.640
47.480,0.4466,-0.159,0.665
47.500,0.4436,-0.145,0.682
47.520,0.4408,-0.131,0.691
47.540,0.4384,-0.117,0.699
47.560,0.4361,-0.103,0.707
47.580,0.4342,-0.089,0.707
47.600,0.4325,-0.075,0.716
47.620,0.4312,-0.061,0.733
47.640,0.4301,-0.045,0.749
47.660,0.4294,-0.030,0.749
47.680,0.4289,-0.015,0.733
47.700,0.4288,-0.001,0.716
47.720,0.4289,0.013,0.716
47.740,0.4293,0.027,0.733
47.760,0.4300,0.042,0.741
47.780,0.4310,0.058,0.733
47.800,0.4323,0.072,0.716
47.820,0.4339,0.086,0.699
47.840,0.4357,0.100,0.682
47.860,0.4379,0.113,0.665
47.880,0.4403,0.126,0.665
47.900,0.4428,0.139,0.674
47.920,0.4459,0.154,0.665
47.940,0.4490,0.167,0.640
47.960,0.4526,0.179,0.606
47.980,0.4562,0.191,0.589
48.000,0.4602,0.202,0.589
48.020,0.4643,0.214,0.598
48.040,0.4687,0.226,0.589
48.060,0.4734,0.238,0.547
48.080,0.4783,0.249,0.488
48.100,0.4834,0.258,0.438
48.120,0.4886,0.266,0.413
48.140,0.4940,0.274,0.396
48.160,0.4995,0.282,0.371
48.180,0.5053,0.289,0.320
48.200,0.5111,0.295,0.261
48.220,0.5171,0.299,0.219
48.240,0.5231,0.303,0.202
48.260,0.5292,0.307,0.202
48.280,0.5354,0.311,0.202
48.300,0.5417,0.315,0.202
48.320,0.5480,0.319,0.177
48.340,0.5544,0.323,0.109
48.360,0.5610,0.324,0.034
48.380,0.5675,0.323,-5.274E-13
48.400,0.5738,0.323,0.017
48.420,0.5804,0.324,0.025
48.440,0.5869,0.325,-0.008
48.460,0.5933,0.324,-0.059
48.480,0.5999,0.322,-0.093
48.500,0.6063,0.320,-0.093
48.520,0.6126,0.318,-0.076
48.540,0.6190,0.317,-0.059
48.560,0.6253,0.316,-0.042
48.580,0.6317,0.315,-0.025
48.600,0.6380,0.315,-0.017
48.620,0.6443,0.315,-0.034
48.640,0.6506,0.314,-0.076
48.660,0.6569,0.312,-0.118
48.680,0.6631,0.309,-0.143
48.700,0.6692,0.306,-0.160
48.720,0.6753,0.303,-0.185
48.740,0.6814,0.299,-0.219
48.760,0.6873,0.294,-0.244
48.780,0.6931,0.289,-0.261
48.800,0.6988,0.284,-0.295
48.820,0.7045,0.278,-0.354
48.840,0.7100,0.270,-0.404
48.860,0.7153,0.261,-0.421
48.880,0.7204,0.253,-0.421
48.900,0.7254,0.245,-0.438
48.920,0.7302,0.235,-0.472
48.940,0.7348,0.225,-0.497
48.960,0.7392,0.215,-0.514
48.980,0.7435,0.205,-0.539
49.000,0.7475,0.194,-0.573
49.020,0.7512,0.182,-0.598
49.040,0.7547,0.170,-0.606
49.060,0.7580,0.158,-0.606
49.080,0.7610,0.146,-0.606
49.100,0.7638,0.133,-0.606
49.120,0.7664,0.121,-0.615
49.140,0.7687,0.109,-0.640
49.160,0.7707,0.096,-0.674
49.180,0.7726,0.082,-0.699
49.200,0.7740,0.068,-0.699
49.220,0.7752,0.054,-0.682
49.240,0.7762,0.040,-0.674
49.260,0.7768,0.027,-0.682
49.280,0.7773,0.013,-0.699
49.300,0.7774,-0.001,-0.699
49.320,0.7772,-0.015,-0.691
49.340,0.7768,-0.028,-0.691
49.360,0.7761,-0.042,-0.691
49.380,0.7751,-0.057,-0.682
49.400,0.7738,-0.070,-0.657
49.420,0.7723,-0.083,-0.632
49.440,0.7705,-0.095,-0.615
49.460,0.7684,-0.107,-0.623
49.480,0.7663,-0.119,-0.648
49.500,0.7637,-0.133,-0.648
49.520,0.7609,-0.147,-0.615
49.540,0.7578,-0.158,-0.581
49.560,0.7546,-0.169,-0.581
49.580,0.7511,-0.181,-0.581
49.600,0.7473,-0.193,-0.547
49.620,0.7433,-0.203,-0.505
49.640,0.7392,-0.212,-0.488
49.660,0.7348,-0.222,-0.488
49.680,0.7304,-0.232,-0.472
49.700,0.7255,-0.242,-0.429
49.720,0.7207,-0.250,-0.396
49.740,0.7156,-0.257,-0.379
49.760,0.7104,-0.265,-0.371
49.780,0.7050,-0.272,-0.354
49.800,0.6994,-0.279,-0.320
49.820,0.6939,-0.285,-0.278
49.840,0.6880,-0.290,-0.211
49.860,0.6822,-0.294,-0.126
49.880,0.6763,-0.295,-0.051
49.900,0.6703,-0.295,-0.017
49.920,0.6645,-0.295,-0.025
49.940,0.6586,-0.296,-0.034
49.960,0.6526,-0.297,-0.025
49.980,0.6467,-0.297,-0.017
50.000,0.6407,-0.297,-0.025
50.020,0.6348,-0.298,-0.034
50.040,0.6289,-0.299,-0.017
50.060,0.6228,-0.299,0.008
50.080,0.6169,-0.298,6.661E-13
50.100,0.6109,-0.298,-0.042
50.120,0.6050,-0.300,-0.076
50.140,0.5989,-0.302,-0.067
50.160,0.5929,-0.303,-0.025
50.180,0.5868,-0.303,0.025
50.200,0.5807,-0.302,0.067
50.220,0.5747,-0.300,0.101
50.240,0.5687,-0.298,0.135
50.260,0.5628,-0.295,0.168
50.280,0.5568,-0.291,0.194
50.300,0.5511,-0.287,0.202
50.320,0.5454,-0.283,0.211
50.340,0.5397,-0.279,0.227
50.360,0.5343,-0.274,0.236
50.380,0.5288,-0.269,0.236
50.400,0.5235,-0.265,0.236
50.420,0.5183,-0.260,0.253
50.440,0.5131,-0.255,0.286
50.460,0.5081,-0.249,0.320
50.480,0.5031,-0.242,0.354
50.500,0.4984,-0.234,0.379
50.520,0.4938,-0.226,0.404
50.540,0.4893,-0.218,0.429
50.560,0.4850,-0.209,0.455
50.580,0.4809,-0.200,0.488
50.600,0.4770,-0.190,0.531
50.620,0.4733,-0.179,0.573
50.640,0.4699,-0.167,0.589
50.660,0.4666,-0.155,0.589
50.680,0.4637,-0.143,0.589
50.700,0.4609,-0.131,0.598
50.720,0.4584,-0.119,0.606
50.740,0.4562,-0.107,0.606
50.760,0.4541,-0.095,0.615
50.780,0.4523,-0.083,0.632
50.800,0.4509,-0.070,0.648
50.820,0.4495,-0.057,0.657
50.840,0.4485,-0.043,0.648
50.860,0.4478,-0.030,0.640
50.880,0.4473,-0.018,0.640
50.900,0.4471,-0.005,0.648
50.920,0.4471,0.008,0.657
50.940,0.4475,0.021,0.657
50.960,0.4479,0.034,0.657
50.980,0.4488,0.047,0.648
51.000,0.4499,0.061,0.632
51.020,0.4512,0.073,0.615
51.040,0.4528,0.085,0.606
51.060,0.4546,0.097,0.606
51.080,0.4567,0.109,0.598
51.100,0.4590,0.121,0.581
51.120,0.4615,0.132,0.564
51.140,0.4643,0.143,0.564
51.160,0.4672,0.155,0.581
51.180,0.4705,0.167,0.581
51.200,0.4739,0.179,0.547
51.220,0.4777,0.189,0.488
51.240,0.4815,0.198,0.438
51.260,0.4855,0.206,0.413
51.280,0.4898,0.214,0.404
51.300,0.4941,0.222,0.396
51.320,0.4986,0.230,0.371
51.340,0.5034,0.237,0.328
51.360,0.5082,0.244,0.286
51.380,0.5131,0.249,0.261
51.400,0.5182,0.254,0.253
51.420,0.5232,0.259,0.253
51.440,0.5285,0.264,0.244
51.460,0.5338,0.269,0.219
51.480,0.5393,0.273,0.185
51.500,0.5447,0.276,0.160
51.520,0.5503,0.279,0.135
51.540,0.5559,0.282,0.093
51.560,0.5616,0.283,0.042
51.580,0.5673,0.283,0.008
51.600,0.5728,0.283,-8.368E-13
51.620,0.5785,0.283,-4.427E-13
51.640,0.5842,0.283,1.624E-13
51.660,0.5898,0.283,-0.008
51.680,0.5955,0.283,-0.034
51.700,0.6012,0.282,-0.059
51.720,0.6068,0.280,-0.067
51.740,0.6124,0.279,-0.067
51.760,0.6180,0.278,-0.067
51.780,0.6235,0.276,-0.059
51.800,0.6290,0.275,-0.034
51.820,0.6344,0.275,-0.025
51.840,0.6400,0.275,-0.051
51.860,0.6455,0.273,-0.067
51.880,0.6509,0.271,-0.059
51.900,0.6563,0.271,-0.067
51.920,0.6617,0.270,-0.135
51.940,0.6672,0.266,-0.211
51.960,0.6724,0.260,-0.227
51.980,0.6775,0.256,-0.211
52.000,0.6826,0.253,-0.219
52.020,0.6877,0.248,-0.261
52.040,0.6925,0.242,-0.295
52.060,0.6973,0.235,-0.312
52.080,0.7020,0.229,-0.328
52.100,0.7065,0.222,-0.345
52.120,0.7108,0.215,-0.371
52.140,0.7151,0.208,-0.413
52.160,0.7192,0.199,-0.455
52.180,0.7231,0.189,-0.463
52.200,0.7267,0.180,-0.446
52.220,0.7302,0.172,-0.455
52.240,0.7336,0.163,-0.497
52.260,0.7368,0.152,-0.531
52.280,0.7397,0.140,-0.531
52.300,0.7424,0.130,-0.522
52.320,0.7449,0.120,-0.539
52.340,0.7472,0.109,-0.564
52.360,0.7493,0.097,-0.573
52.380,0.7511,0.086,-0.564
52.400,0.7527,0.075,-0.564
52.420,0.7541,0.064,-0.589
52.440,0.7552,0.052,-0.615
52.460,0.7562,0.038,-0.623
52.480,0.7568,0.026,-0.606
52.500,0.7572,0.014,-0.589
52.520,0.7574,0.003,-0.598
52.540,0.7573,-0.009,-0.623
52.560,0.7570,-0.022,-0.640
52.580,0.7564,-0.035,-0.623
52.600,0.7556,-0.047,-0.589
52.620,0.7545,-0.059,-0.573
52.640,0.7533,-0.070,-0.573
52.660,0.7517,-0.082,-0.564
52.680,0.7500,-0.093,-0.547
52.700,0.7479,-0.103,-0.539
52.720,0.7459,-0.114,-0.547
52.740,0.7435,-0.125,-0.539
52.760,0.7408,-0.136,-0.505
52.780,0.7380,-0.146,-0.480
52.800,0.7350,-0.155,-0.480
52.820,0.7318,-0.165,-0.497
52.840,0.7284,-0.175,-0.488
52.860,0.7248,-0.185,-0.455
52.880,0.7210,-0.193,-0.421
52.900,0.7170,-0.201,-0.396
52.920,0.7130,-0.209,-0.371
52.940,0.7087,-0.216,-0.328
52.960,0.7043,-0.222,-0.303
52.980,0.6998,-0.227,-0.312
53.000,0.6952,-0.234,-0.320
53.020,0.6905,-0.242,-0.286
53.040,0.6855,-0.247,-0.211
53.060,0.6805,-0.250,-0.143
53.080,0.6756,-0.252,-0.093
53.100,0.6705,-0.254,-0.042
53.120,0.6654,-0.254,3.983E-13
53.140,0.6603,-0.253,0.008
53.160,0.6553,-0.253,-0.017
53.180,0.6502,-0.254,-0.034
53.200,0.6451,-0.255,-0.034
53.220,0.6400,-0.255,-0.034
53.240,0.6349,-0.256,-0.034
53.260,0.6298,-0.257,-0.025
53.280,0.6246,-0.257,-0.008
53.300,0.6195,-0.257,-0.008
53.320,0.6144,-0.257,-0.025
53.340,0.6092,-0.258,-0.034
53.360,0.6041,-0.259,-0.025
53.380,0.5989,-0.259,-0.017
53.400,0.5937,-0.259,-0.034
53.420,0.5886,-0.260,-0.042
53.440,0.5834,-0.262,3.164E-13
53.460,0.5781,-0.261,0.076
53.480,0.5728,-0.258,0.135
53.500,0.5679,-0.255,0.160
53.520,0.5627,-0.252,0.185
53.540,0.5577,-0.248,0.202
53.560,0.5528,-0.243,0.194
53.580,0.5480,-0.239,0.177
53.600,0.5433,-0.236,0.185
53.620,0.5385,-0.232,0.227
53.640,0.5339,-0.227,0.261
53.660,0.5294,-0.221,0.269
53.680,0.5251,-0.216,0.261
53.700,0.5208,-0.211,0.261
53.720,0.5166,-0.206,0.278
53.740,0.5126,-0.200,0.295
53.760,0.5086,-0.194,0.312
53.780,0.5048,-0.188,0.337
53.800,0.5011,-0.181,0.379
53.820,0.4975,-0.173,0.413
53.840,0.4941,-0.164,0.421
53.860,0.4910,-0.156,0.413
53.880,0.4880,-0.148,0.413
53.900,0.4850,-0.139,0.438
53.920,0.4824,-0.130,0.472
53.940,0.4798,-0.120,0.497
53.960,0.4775,-0.110,0.505
53.980,0.4755,-0.100,0.514
54.000,0.4735,-0.090,0.539
54.020,0.4718,-0.079,0.573
54.040,0.4704,-0.067,0.598
54.060,0.4692,-0.055,0.598
54.080,0.4682,-0.042,0.573
54.100,0.4675,-0.031,0.539
54.120,0.4670,-0.021,0.531
54.140,0.4666,-0.011,0.564
54.160,0.4665,0.001,0.606
54.180,0.4666,0.014,0.606
54.200,0.4671,0.026,0.564
54.220,0.4677,0.036,0.531
54.240,0.4686,0.046,0.531
54.260,0.4695,0.058,0.547
54.280,0.4709,0.069,0.547
54.300,0.4723,0.080,0.531
54.320,0.4740,0.090,0.514
54.340,0.4760,0.100,0.505
54.360,0.4780,0.110,0.497
54.380,0.4803,0.120,0.472
54.400,0.4829,0.129,0.438
54.420,0.4855,0.137,0.413
54.440,0.4883,0.146,0.404
54.460,0.4914,0.154,0.404
54.480,0.4945,0.162,0.404
54.500,0.4978,0.170,0.387
54.520,0.5013,0.178,0.345
54.540,0.5049,0.184,0.295
54.560,0.5087,0.189,0.269
54.580,0.5125,0.194,0.278
54.600,0.5165,0.200,0.286
54.620,0.5205,0.206,0.278
54.640,0.5247,0.211,0.253
54.660,0.5289,0.216,0.227
54.680,0.5333,0.220,0.202
54.700,0.5378,0.224,0.177
54.720,0.5423,0.227,0.168
54.740,0.5469,0.230,0.177
54.760,0.5515,0.234,0.177
54.780,0.5562,0.238,0.135
54.800,0.5611,0.241,0.059
54.820,0.5659,0.241,-3.310E-13
54.840,0.5707,0.239,-0.008
54.860,0.5755,0.239,0.008
54.880,0.5802,0.241,0.017
54.900,0.5851,0.241,3.081E-13
54.920,0.5899,0.241,-0.025
54.940,0.5947,0.239,-0.042
54.960,0.5995,0.238,-0.059
54.980,0.6042,0.237,-0.067
55.000,0.6090,0.235,-0.067
55.020,0.6137,0.234,-0.059
55.040,0.6183,0.233,-0.051
55.060,0.6230,0.232,-0.051
55.080,0.6277,0.231,-0.042
55.100,0.6323,0.230,-0.034
55.120,0.6369,0.230,-0.034
55.140,0.6415,0.229,-0.042
55.160,0.6461,0.228,-0.051
55.180,0.6506,0.227,-0.059
55.200,0.6552,0.226,-0.093
55.220,0.6597,0.224,-0.143
55.240,0.6642,0.220,-0.185
55.260,0.6685,0.216,-0.194
55.280,0.6728,0.212,-0.185
55.300,0.6770,0.209,-0.194
55.320,0.6811,0.205,-0.227
55.340,0.6853,0.200,-0.269
55.360,0.6891,0.194,-0.295
55.380,0.6930,0.188,-0.312
55.400,0.6967,0.182,-0.328
55.420,0.7003,0.175,-0.354
55.440,0.7037,0.168,-0.379
55.460,0.7070,0.160,-0.396
55.480,0.7101,0.152,-0.396
55.500,0.7130,0.143,-0.379
55.520,0.7158,0.136,-0.379
55.540,0.7185,0.129,-0.413
55.560,0.7210,0.120,-0.455
55.580,0.7233,0.110,-0.463
55.600,0.7254,0.101,-0.446
55.620,0.7273,0.093,-0.446
55.640,0.7291,0.084,-0.472
55.660,0.7307,0.074,-0.497
55.680,0.7321,0.064,-0.505
55.700,0.7333,0.054,-0.505
55.720,0.7342,0.043,-0.497
55.740,0.7350,0.033,-0.488
55.760,0.7356,0.024,-0.497
55.780,0.7359,0.014,-0.514
55.800,0.7362,0.003,-0.522
55.820,0.7361,-0.007,-0.514
55.840,0.7358,-0.017,-0.505
55.860,0.7355,-0.027,-0.497
55.880,0.7347,-0.037,-0.480
55.900,0.7339,-0.046,-0.480
55.920,0.7329,-0.056,-0.497
55.940,0.7317,-0.067,-0.505
55.960,0.7302,-0.077,-0.480
55.980,0.7285,-0.086,-0.446
56.000,0.7268,-0.094,-0.438
56.020,0.7248,-0.103,-0.438
56.040,0.7227,-0.112,-0.429
56.060,0.7203,-0.120,-0.404
56.080,0.7179,-0.128,-0.396
56.100,0.7152,-0.135,-0.404
56.120,0.7124,-0.145,-0.404
56.140,0.7095,-0.153,-0.387
56.160,0.7062,-0.160,-0.354
56.180,0.7031,-0.167,-0.337
56.200,0.6997,-0.173,-0.328
56.220,0.6960,-0.180,-0.320
56.240,0.6925,-0.186,-0.312
56.260,0.6886,-0.192,-0.278
56.280,0.6848,-0.198,-0.219
56.300,0.6808,-0.201,-0.143
56.320,0.6766,-0.203,-0.084
56.340,0.6726,-0.204,-0.059
56.360,0.6685,-0.205,-0.051
56.380,0.6644,-0.206,-0.051
56.400,0.6603,-0.207,-0.042
56.420,0.6562,-0.208,-0.025
56.440,0.6519,-0.208,-0.008
56.460,0.6478,-0.208,-0.008
56.480,0.6437,-0.208,-0.025
56.500,0.6394,-0.209,-0.034
56.520,0.6353,-0.210,-0.034
56.540,0.6310,-0.210,-0.025
56.560,0.6268,-0.211,-0.017
56.580,0.6227,-0.211,-0.008
56.600,0.6183,-0.211,-0.008
56.620,0.6142,-0.211,-0.034
56.640,0.6099,-0.212,-0.059
56.660,0.6057,-0.214,-0.059
56.680,0.6013,-0.215,-0.034
56.700,0.5971,-0.215,-0.008
56.720,0.5927,-0.215,-4.774E-13
56.740,0.5885,-0.215,-4.774E-13
56.760,0.5841,-0.215,0.008
56.780,0.5799,-0.215,0.034
56.800,0.5755,-0.214,0.076
56.820,0.5713,-0.212,0.118
56.840,0.5670,-0.209,0.152
56.860,0.5629,-0.206,0.177
56.880,0.5588,-0.202,0.194
56.900,0.5548,-0.198,0.202
56.920,0.5509,-0.194,0.211
56.940,0.5470,-0.190,0.227
56.960,0.5433,-0.185,0.236
56.980,0.5396,-0.180,0.227
57.000,0.5361,-0.176,0.219
57.020,0.5326,-0.172,0.227
57.040,0.5292,-0.167,0.236
57.060,0.5259,-0.162,0.236
57.080,0.5228,-0.158,0.253
57.100,0.5196,-0.153,0.295
57.120,0.5166,-0.146,0.328
57.140,0.5138,-0.138,0.328
57.160,0.5111,-0.132,0.312
57.180,0.5085,-0.126,0.303
57.200,0.5060,-0.120,0.312
57.220,0.5037,-0.114,0.337
57.240,0.5014,-0.107,0.371
57.260,0.4994,-0.099,0.387
57.280,0.4975,-0.091,0.387
57.300,0.4957,-0.084,0.396
57.320,0.4941,-0.076,0.421
57.340,0.4927,-0.067,0.446
57.360,0.4915,-0.058,0.446
57.380,0.4904,-0.049,0.429
57.400,0.4895,-0.040,0.413
57.420,0.4888,-0.032,0.404
57.440,0.4882,-0.024,0.404
57.460,0.4878,-0.016,0.404
57.480,0.4876,-0.008,0.404
57.500,0.4875,0.000,0.396
57.520,0.4876,0.008,0.379
57.540,0.4878,0.015,0.371
57.560,0.4882,0.022,0.387
57.580,0.4887,0.030,0.421
57.600,0.4894,0.039,0.438
57.620,0.4903,0.049,0.429
57.640,0.4914,0.057,0.413
57.660,0.4926,0.065,0.404
57.680,0.4939,0.073,0.396
57.700,0.4955,0.081,0.371
57.720,0.4972,0.088,0.345
57.740,0.4990,0.094,0.345
57.760,0.5009,0.101,0.362
57.780,0.5030,0.109,0.362
57.800,0.5053,0.116,0.328
57.820,0.5077,0.122,0.295
57.840,0.5102,0.127,0.286
57.860,0.5128,0.133,0.286
57.880,0.5155,0.139,0.278
57.900,0.5184,0.145,0.261
57.920,0.5213,0.150,0.261
57.940,0.5243,0.155,0.269
57.960,0.5275,0.161,0.261
57.980,0.5308,0.166,0.236
58.000,0.5342,0.170,0.219
58.020,0.5376,0.174,0.219
58.040,0.5411,0.179,0.211
58.060,0.5447,0.183,0.185
58.080,0.5485,0.186,0.168
58.100,0.5521,0.189,0.177
58.120,0.5560,0.193,0.160
58.140,0.5599,0.197,0.093
58.160,0.5639,0.197,0.008
58.180,0.5679,0.196,-0.025
58.200,0.5716,0.195,-3.365E-13
58.220,0.5756,0.196,0.025
58.240,0.5795,0.197,0.025
58.260,0.5835,0.197,3.129E-13
58.280,0.5874,0.197,-0.025
58.300,0.5914,0.196,-0.042
58.320,0.5953,0.195,-0.051
58.340,0.5992,0.194,-0.051
58.360,0.6030,0.193,-0.051
58.380,0.6069,0.192,-0.051
58.400,0.6107,0.191,-0.051
58.420,0.6146,0.190,-0.059
58.440,0.6183,0.189,-0.067
58.460,0.6221,0.187,-0.067
58.480,0.6258,0.186,-0.051
58.500,0.6295,0.185,-0.025
58.520,0.6332,0.185,-0.017
58.540,0.6369,0.185,-0.025
58.560,0.6406,0.184,-0.042
58.580,0.6443,0.183,-0.042
58.600,0.6479,0.182,-0.025
58.620,0.6515,0.182,-0.025
58.640,0.6552,0.182,-0.067
58.660,0.6588,0.180,-0.143
58.680,0.6625,0.176,-0.211
58.700,0.6659,0.171,-0.236
58.720,0.6692,0.166,-0.227
58.740,0.6725,0.162,-0.211
58.760,0.6757,0.158,-0.211
58.780,0.6788,0.154,-0.227
58.800,0.6819,0.149,-0.244
58.820,0.6848,0.143,-0.261
58.840,0.6876,0.138,-0.278
58.860,0.6903,0.132,-0.295
58.880,0.6929,0.126,-0.303
58.900,0.6953,0.120,-0.312
58.920,0.6977,0.114,-0.337
58.940,0.6999,0.107,-0.371
58.960,0.7020,0.099,-0.396
58.980,0.7039,0.091,-0.396
59.000,0.7056,0.083,-0.379
59.020,0.7072,0.076,-0.371
59.040,0.7087,0.069,-0.379
59.060,0.7100,0.061,-0.396
59.080,0.7111,0.053,-0.396
59.100,0.7121,0.044,-0.379
59.120,0.7129,0.037,-0.371
59.140,0.7135,0.030,-0.379
59.160,0.7141,0.022,-0.404
59.180,0.7145,0.014,-0.421
59.200,0.7146,0.005,-0.413
59.220,0.7147,-0.003,-0.387
59.240,0.7145,-0.010,-0.371
59.260,0.7142,-0.017,-0.387
59.280,0.7139,-0.025,-0.413
59.300,0.7133,-0.034,-0.413
59.320,0.7124,-0.042,-0.387
59.340,0.7116,-0.050,-0.362
59.360,0.7105,-0.057,-0.354
59.380,0.7093,-0.064,-0.362
59.400,0.7079,-0.071,-0.379
59.420,0.7065,-0.079,-0.396
59.440,0.7048,-0.087,-0.396
59.460,0.7030,-0.095,-0.371
59.480,0.7010,-0.102,-0.337
59.500,0.6988,-0.108,-0.320
59.520,0.6967,-0.114,-0.328
59.540,0.6943,-0.121,-0.328
59.560,0.6918,-0.128,-0.303
59.580,0.6891,-0.133,-0.278
59.600,0.6865,-0.138,-0.269
59.620,0.6837,-0.145,-0.253
59.640,0.6806,-0.150,-0.194
59.660,0.6776,-0.153,-0.109
59.680,0.6746,-0.154,-0.034
59.700,0.6714,-0.154,0.008
59.720,0.6684,-0.153,6.939E-16
59.740,0.6654,-0.153,-0.042
59.760,0.6623,-0.155,-0.076
59.780,0.6592,-0.157,-0.076
59.800,0.6560,-0.158,-0.059
59.820,0.6529,-0.159,-0.042
59.840,0.6497,-0.160,-0.025
59.860,0.6464,-0.160,-0.008
59.880,0.6433,-0.160,-0.008
59.900,0.6401,-0.160,-0.025
59.920,0.6369,-0.161,-0.034
59.940,0.6337,-0.162,-0.025
59.960,0.6304,-0.162,-0.008
59.980,0.6272,-0.162,-0.008
60.000,0.6240,-0.162,-0.025
60.020,0.6207,-0.163,-0.034
60.040,0.6175,-0.164,-0.025
60.060,0.6142,-0.164,-0.008
60.080,0.6109,-0.164,-0.008
60.100,0.6076,-0.164,-0.025
60.120,0.6044,-0.165,-0.042
60.140,0.6011,-0.166,-0.042
60.160,0.5977,-0.167,-0.025
60.180,0.5944,-0.167,-0.017
60.200,0.5910,-0.167,-0.025
60.220,0.5878,-0.168,-0.034
60.240,0.5844,-0.169,-0.008
60.260,0.5810,-0.169,0.042
60.280,0.5776,-0.167,0.084
60.300,0.5743,-0.165,0.109
60.320,0.5710,-0.163,0.135
60.340,0.5677,-0.160,0.168
60.360,0.5646,-0.156,0.185
60.380,0.5616,-0.152,0.177
60.400,0.5585,-0.149,0.160
60.420,0.5556,-0.146,0.160
60.440,0.5527,-0.142,0.185
60.460,0.5499,-0.138,0.219
60.480,0.5471,-0.133,0.244
60.500,0.5446,-0.128,0.244
60.520,0.5420,-0.123,0.227
60.540,0.5396,-0.119,0.211
60.560,0.5373,-0.115,0.211
60.580,0.5350,-0.111,0.236
60.600,0.5328,-0.106,0.261
60.620,0.5308,-0.100,0.269
60.640,0.5288,-0.095,0.261
60.660,0.5270,-0.090,0.261
60.680,0.5252,-0.085,0.278
60.700,0.5236,-0.079,0.286
60.720,0.5220,-0.073,0.278
60.740,0.5207,-0.068,0.261
60.760,0.5194,-0.063,0.269
60.780,0.5182,-0.058,0.303
60.800,0.5171,-0.051,0.328
60.820,0.5161,-0.043,0.320
60.840,0.5154,-0.037,0.286
60.860,0.5146,-0.032,0.269
60.880,0.5140,-0.027,0.278
60.900,0.5135,-0.021,0.295
60.920,0.5132,-0.015,0.295
60.940,0.5129,-0.009,0.278
60.960,0.5128,-0.004,0.261
60.980,0.5128,0.001,0.253
61.000,0.5128,0.006,0.253
61.020,0.5131,0.011,0.253
61.040,0.5133,0.016,0.261
61.060,0.5137,0.021,0.278
61.080,0.5142,0.027,0.295
61.100,0.5148,0.033,0.303
61.120,0.5155,0.039,0.295
61.140,0.5163,0.045,0.278
61.160,0.5173,0.051,0.269
61.180,0.5184,0.056,0.278
61.200,0.5195,0.062,0.286
61.220,0.5208,0.068,0.278
61.240,0.5223,0.073,0.269
61.260,0.5237,0.078,0.278
61.280,0.5253,0.084,0.278
61.300,0.5271,0.090,0.253
61.320,0.5289,0.094,0.227
61.340,0.5309,0.098,0.227
61.360,0.5328,0.103,0.236
61.380,0.5350,0.108,0.227
61.400,0.5372,0.112,0.219
61.420,0.5395,0.116,0.219
61.440,0.5418,0.121,0.219
61.460,0.5443,0.125,0.202
61.480,0.5469,0.129,0.185
61.500,0.5494,0.132,0.185
