"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
46.260,0.6115,0.000,0.000
46.280,0.6115,0.000,0.000
46.300,0.6115,0.000,0.000
46.320,0.6115,0.000,0.000
46.340,0.6115,0.000,0.000
46.360,0.6115,0.000,0.000
46.380,0.6115,0.000,0.000
46.400,0.6115,0.000,0.000
46.420,0.6115,0.000,0.000
46.440,0.6115,0.000,0.000
46.460,0.6115,0.000,0.000
46.480,0.6115,0.000,0.000
46.500,0.6115,0.000,0.000
46.520,0.6115,0.000,0.000
46.540,0.6115,0.000,0.000
46.560,0.6115,0.000,0.000
46.580,0.6115,0.000,0.000
46.600,0.6115,0.000,0.000
46.620,0.6115,0.000,0.000
46.640,0.6115,0.000,0.000
46.660,0.6115,0.000,0.000
46.680,0.6115,0.000,0.000
46.700,0.6115,0.000,0.000
46.720,0.6115,0.000,0.000
46.740,0.6115,0.000,0.000
46.760,0.6115,0.000,0.000
46.780,0.6115,0.000,0.000
46.800,0.6115,0.000,0.000
46.820,0.6115,0.000,0.000
46.840,0.6115,0.000,0.000
46.860,0.6115,0.000,0.000
46.880,0.6115,0.000,0.000
46.900,0.6115,0.000,0.000
46.920,0.6115,0.000,0.000
46.940,0.6115,0.000,0.000
46.960,0.6115,0.000,0.000
46.980,0.6115,0.000,0.000
47.000,0.6115,0.000,0.000
47.020,0.6115,0.000,0.000
47.040,0.6115,0.000,0.000
47.060,0.6115,0.000,0.000
47.080,0.6115,0.000,0.000
47.100,0.6115,0.000,0.000
47.120,0.6115,0.000,0.000
47.140,0.6115,0.000,0.000
47.160,0.6115,0.000,0.000
47.180,0.6115,0.000,0.000
47.200,0.6115,0.000,0.000
47.220,0.6115,0.000,0.000
47.240,0.6115,0.000,0.000
47.260,0.6115,0.000,0.000
47.280,0.6115,0.000,0.000
47.300,0.6115,0.000,0.000
47.320,0.6115,0.000,0.000
47.340,0.6115,0.000,0.000
47.360,0.6115,0.000,0.000
47.380,0.6115,0.000,0.000
47.400,0.6115,0.000,0.000
47.420,0.6115,0.000,0.000
47.440,0.6115,0.000,0.000
47.460,0.6115,0.000,0.000
47.480,0.6115,0.000,0.000
47.500,0.6115,0.000,0.000
47.520,0.6115,0.000,0.000
47.540,0.6115,0.000,0.000
47.560,0.6115,0.000,0.000
47.580,0.6115,0.000,0.000
47.600,0.6115,0.000,0.000
47.620,0.6115,0.000,0.000
47.640,0.6115,0.000,0.000
47.660,0.6115,0.000,0.000
47.680,0.6115,0.000,0.000
47.700,0.6115,0.000,0.000
47.720,0.6115,0.000,0.000
47.740,0.6115,0.000,0.000
47.760,0.6115,0.000,0.000
47.780,0.6115,0.000,0.000
47.800,0.6115,0.000,0.000
47.820,0.6115,0.000,0.000
47.840,0.6115,0.000,0.000
47.860,0.6115,0.000,0.000
47.880,0.6115,0.000,0.000
47.900,0.6115,0.000,0.000
47.920,0.6115,0.000,0.000
47.940,0.6115,0.000,0.000
47.960,0.6115,0.000,0.000
47.980,0.6115,0.000,0.000
48.000,0.6115,0.000,0.000
48.020,0.6115,0.000,0.000
48.040,0.6115,0.000,0.000
48.060,0.6115,0.000,0.000
48.080,0.6115,0.000,0.000
48.100,0.6115,0.000,0.000
48.120,0.6115,0.000,0.000
48.140,0.6115,0.000,0.000
48.160,0.6115,0.000,0.000
48.180,0.6115,0.000,0.000
48.200,0.6115,0.000,0.000
48.220,0.6115,0.000,0.000
48.240,0.6115,0.000,0.000
48.260,0.6115,0.000,0.000
48.280,0.6115,0.000,0.000
48.300,0.6115,0.000,0.000
48.320,0.6115,0.000,0.000
48.340,0.6115,0.000,0.000
48.360,0.6115,0.000,0.000
48.380,0.6115,0.000,0.000
48.400,0.6115,0.000,
48.420,0.6115,0.000,
48.440,0.6115,,
